#ID      EIFS 	      EIPFS 	   FSbin        FSseg
307 -117280.444260 0.000000 -4.581396 -1.548067
1938 -117280.444345 0.000000 -4.581482 -1.548152
2058 -117280.443005 0.000000 -4.580142 -1.546812
3698 -117280.444337 0.000000 -4.581473 -1.548143
5281 -117280.442997 0.000000 -4.580134 -1.546804
348 -117280.432655 0.000000 -4.569791 -1.536462
1976 -117280.432696 0.000000 -4.569832 -1.536503
16918 -117280.433963 0.000000 -4.571099 -1.537770
3714 -117280.432761 0.000000 -4.569897 -1.536567
5359 -117282.715796 0.000000 -6.852933 -3.819603
268 -117280.111154 0.000000 -4.248291 -1.214961
1957 -117280.111311 0.000000 -4.248447 -1.215117
15167 -117280.104776 0.000000 -4.241913 -1.208583
3710 -117280.111106 0.000000 -4.248242 -1.214912
5341 -117280.105798 0.000000 -4.242934 -1.209605
384 -117280.527157 0.000000 -4.664294 -1.630964
1975 -117279.989537 0.000000 -4.126673 -1.093343
3600 -117280.527249 0.000000 -4.664385 -1.631056
3713 -117279.989569 0.000000 -4.126705 -1.093375
5360 -117280.527260 0.000000 -4.664396 -1.631067
329 -117280.220884 0.000000 -4.358021 -1.324691
15275 -117280.215128 0.000000 -4.352264 -1.318934
2063 -117280.220326 0.000000 -4.357462 -1.324132
3598 -117280.220783 0.000000 -4.357920 -1.324590
5292 -117280.220333 0.000000 -4.357469 -1.324140
349 -117279.738124 0.000000 -3.875260 -0.841931
2032 -117279.737980 0.000000 -3.875117 -0.841787
3564 -117279.737945 0.000000 -3.875082 -0.841752
5244 -117279.737968 0.000000 -3.875104 -0.841774
5358 -117280.160924 0.000000 -4.298060 -1.264730
310 -117282.061562 0.000000 -6.198699 -3.165369
13519 -117282.065525 0.000000 -6.202661 -3.169332
2061 -117282.066437 0.000000 -6.203573 -3.170244
3697 -117282.061522 0.000000 -6.198659 -3.165329
5284 -117282.066441 0.000000 -6.203577 -3.170247
328 -117282.460943 0.000000 -6.598079 -3.564749
1958 -117282.460957 0.000000 -6.598093 -3.564763
3554 -117282.461310 0.000000 -6.598447 -3.565117
3711 -117282.460968 0.000000 -6.598104 -3.564775
5377 -117282.513421 0.000000 -6.650558 -3.617228
13642 -117282.231445 0.000000 -6.368581 -3.335252
1997 -117282.231326 0.000000 -6.368463 -3.335133
