#ID      EIFS 	      EIPFS 	   FSbin        FSseg
180 -74864.319747 0.000000 -4.949418 -1.835393
2290 -74864.319747 0.000000 -4.949418 -1.835393
1269 -74864.320531 0.000000 -4.950203 -1.836178
3383 -74864.320531 0.000000 -4.950203 -1.836178
263 -74864.376419 0.000000 -5.006090 -1.892065
2373 -74864.376419 0.000000 -5.006090 -1.892065
183 -74864.522230 0.000000 -5.151902 -2.037877
2289 -74864.522230 0.000000 -5.151902 -2.037877
1304 -74864.521301 0.000000 -5.150973 -2.036948
3414 -74864.521301 0.000000 -5.150973 -2.036948
262 -74864.863769 0.000000 -5.493441 -2.379416
2293 -74864.863769 0.000000 -5.493441 -2.379416
214 -74865.213556 0.000000 -5.843228 -2.729203
2324 -74865.213556 0.000000 -5.843228 -2.729203
1303 -74865.212981 0.000000 -5.842652 -2.728627
3417 -74865.212981 0.000000 -5.842652 -2.728627
1239 -74865.470024 0.000000 -6.099695 -2.985670
3349 -74865.470024 0.000000 -6.099695 -2.985670
1273 -74865.256920 0.000000 -5.886591 -2.772566
3381 -74865.256920 0.000000 -5.886591 -2.772566
181 -74865.227246 0.000000 -5.856917 -2.742892
182 -74865.264349 0.000000 -5.894020 -2.779995
2326 -74865.227246 0.000000 -5.856917 -2.742892
2292 -74865.264349 0.000000 -5.894020 -2.779995
216 -74865.113273 0.000000 -5.742945 -2.628919
2323 -74865.113273 0.000000 -5.742945 -2.628919
297 -74864.676901 0.000000 -5.306572 -2.192547
2473 -74864.676901 0.000000 -5.306572 -2.192547
1325 -74864.676929 0.000000 -5.306601 -2.192576
3500 -74864.676929 0.000000 -5.306601 -2.192576
264 -74864.234269 0.000000 -4.863940 -1.749915
2374 -74864.234269 0.000000 -4.863940 -1.749915
265 -74863.989875 0.000000 -4.619546 -1.505521
2441 -74863.989875 0.000000 -4.619546 -1.505521
1404 -74865.307441 0.000000 -5.937113 -2.823088
3448 -74865.307441 0.000000 -5.937113 -2.823088
364 -74865.298134 0.000000 -5.927805 -2.813780
2409 -74865.298134 0.000000 -5.927805 -2.813780
1388 -74863.548887 0.000000 -4.178558 -1.064533
3432 -74863.548887 0.000000 -4.178558 -1.064533
348 -74863.536441 0.000000 -4.166112 -1.052087
2392 -74863.536441 0.000000 -4.166112 -1.052087
1324 -74864.054410 0.000000 -4.684081 -1.570056
3501 -74864.054410 0.000000 -4.684081 -1.570056
282 -74864.046545 0.000000 -4.676217 -1.562192
2457 -74864.046545 0.000000 -4.676217 -1.562192
1391 -74863.831255 0.000000 -4.460927 -1.346902
3436 -74863.831255 0.000000 -4.460927 -1.346902
365 -74863.838128 0.000000 -4.467800 -1.353775
2408 -74863.838128 0.000000 -4.467800 -1.353775
