#ID      EIFS 	      EIPFS 	   FSbin        FSseg
30 -4636.445019 -0.000108 -3.367340 -1.547669
559 -4636.485866 -0.000108 -3.408186 -1.588515
161 -4636.477955 -0.000108 -3.400275 -1.580604
39 -4636.280199 -0.000108 -3.202519 -1.382848
561 -4636.206319 -0.000108 -3.128639 -1.308968
166 -4636.215160 -0.000108 -3.137481 -1.317810
301 -4636.285704 -0.000108 -3.208024 -1.388353
563 -4636.480460 -0.000108 -3.402781 -1.583109
171 -4636.471608 -0.000108 -3.393928 -1.574257
693 -4636.626818 -0.000108 -3.549138 -1.729467
182 -4636.100180 -0.000108 -3.022501 -1.202829
