#ID      EIGB 	      EIPGB 	   GBbin        GBseg
364 -860513.402878 0.000000 -3.554611 -0.521878
870 -860513.402878 0.000000 -3.554611 -0.521878
1420 -860513.402878 0.000000 -3.554611 -0.521878
1380 -860513.402878 0.000000 -3.554611 -0.521878
6559 -860513.402878 0.000000 -3.554611 -0.521878
6453 -860513.402878 0.000000 -3.554611 -0.521878
7165 -860513.402878 0.000000 -3.554611 -0.521878
7507 -860513.402878 0.000000 -3.554611 -0.521878
7454 -860513.402878 0.000000 -3.554611 -0.521878
12862 -860513.402878 0.000000 -3.554611 -0.521878
12740 -860513.402878 0.000000 -3.554611 -0.521878
13265 -860513.402878 0.000000 -3.554611 -0.521878
13620 -860513.402878 0.000000 -3.554611 -0.521878
13609 -860513.402878 0.000000 -3.554611 -0.521878
18962 -860513.402878 0.000000 -3.554611 -0.521878
18841 -860513.402878 0.000000 -3.554611 -0.521878
19509 -860513.402878 0.000000 -3.554611 -0.521878
19398 -860513.402878 0.000000 -3.554611 -0.521878
24560 -860513.402878 0.000000 -3.554611 -0.521878
25259 -860513.402878 0.000000 -3.554611 -0.521878
25144 -860513.402878 0.000000 -3.554611 -0.521878
25596 -860513.402878 0.000000 -3.554611 -0.521878
25465 -860513.402878 0.000000 -3.554611 -0.521878
30835 -860513.402878 0.000000 -3.554611 -0.521878
31358 -860513.402878 0.000000 -3.554611 -0.521878
31242 -860513.402878 0.000000 -3.554611 -0.521878
31763 -860513.402878 0.000000 -3.554611 -0.521878
31694 -860513.402878 0.000000 -3.554611 -0.521878
36934 -860513.402878 0.000000 -3.554611 -0.521878
37610 -860513.402878 0.000000 -3.554611 -0.521878
37532 -860513.402878 0.000000 -3.554611 -0.521878
37836 -860513.402878 0.000000 -3.554611 -0.521878
42604 -860513.402878 0.000000 -3.554611 -0.521878
43239 -860513.402878 0.000000 -3.554611 -0.521878
43709 -860513.402878 0.000000 -3.554611 -0.521878
43617 -860513.402878 0.000000 -3.554611 -0.521878
43325 -860513.402878 0.000000 -3.554611 -0.521878
987 -860513.103642 0.000000 -3.255375 -0.222642
869 -860513.103642 0.000000 -3.255375 -0.222642
1334 -860513.103642 0.000000 -3.255375 -0.222642
1224 -860513.103642 0.000000 -3.255375 -0.222642
6558 -860513.103642 0.000000 -3.255375 -0.222642
7084 -860513.103642 0.000000 -3.255374 -0.222642
6969 -860513.103642 0.000000 -3.255375 -0.222642
7506 -860513.103642 0.000000 -3.255375 -0.222642
7453 -860513.103641 0.000000 -3.255374 -0.222642
12659 -860513.103641 0.000000 -3.255374 -0.222642
12527 -860513.103642 0.000000 -3.255375 -0.222642
13264 -860513.103642 0.000000 -3.255374 -0.222642
13588 -860513.103642 0.000000 -3.255375 -0.222642
13518 -860513.103641 0.000000 -3.255374 -0.222642
18961 -860513.103642 0.000000 -3.255374 -0.222642
18840 -860513.103642 0.000000 -3.255375 -0.222642
19356 -860513.103642 0.000000 -3.255375 -0.222642
19385 -860513.103642 0.000000 -3.255374 -0.222642
24559 -860513.103642 0.000000 -3.255375 -0.222642
25063 -860513.103642 0.000000 -3.255375 -0.222642
24914 -860513.103642 0.000000 -3.255374 -0.222642
25595 -860513.103641 0.000000 -3.255374 -0.222642
25148 -860513.103642 0.000000 -3.255375 -0.222642
30658 -860513.103642 0.000000 -3.255374 -0.222642
31357 -860513.103642 0.000000 -3.255375 -0.222642
31241 -860513.103642 0.000000 -3.255374 -0.222642
31677 -860513.103642 0.000000 -3.255375 -0.222642
37057 -860513.103642 0.000000 -3.255375 -0.222642
36933 -860513.103642 0.000000 -3.255375 -0.222642
37460 -860513.103642 0.000000 -3.255375 -0.222642
37326 -860513.103642 0.000000 -3.255374 -0.222642
37835 -860513.103642 0.000000 -3.255375 -0.222642
43158 -860513.103642 0.000000 -3.255375 -0.222642
43036 -860513.103642 0.000000 -3.255375 -0.222642
43708 -860513.103641 0.000000 -3.255374 -0.222642
43616 -860513.103641 0.000000 -3.255374 -0.222642
43903 -860513.103642 0.000000 -3.255374 -0.222642
192 -860513.749759 0.000000 -3.901492 -0.868759
872 -860513.749759 0.000000 -3.901492 -0.868759
1302 -860513.749759 0.000000 -3.901492 -0.868759
1210 -860513.749759 0.000000 -3.901492 -0.868759
411 -860513.749759 0.000000 -3.901492 -0.868759
6455 -860513.749759 0.000000 -3.901492 -0.868759
6931 -860513.749759 0.000000 -3.901492 -0.868759
7509 -860513.749759 0.000000 -3.901492 -0.868759
7456 -860513.749759 0.000000 -3.901492 -0.868759
12621 -860513.749759 0.000000 -3.901492 -0.868759
12517 -860513.749759 0.000000 -3.901492 -0.868759
13267 -860513.749759 0.000000 -3.901492 -0.868759
13570 -860513.749759 0.000000 -3.901492 -0.868759
13515 -860513.749759 0.000000 -3.901492 -0.868759
18964 -860513.749759 0.000000 -3.901492 -0.868759
