#ID      EIGB 	      EIPGB 	   GBbin        GBseg
502 -178959.345607 0.000000 -3.387047 -0.343748
2992 -178959.345607 0.000000 -3.387047 -0.343748
3143 -178959.345607 0.000000 -3.387047 -0.343748
5593 -178959.345607 0.000000 -3.387047 -0.343748
8149 -178959.345607 0.000000 -3.387047 -0.343748
505 -178959.469081 0.000000 -3.510521 -0.467223
23122 -178959.469081 0.000000 -3.510521 -0.467223
3139 -178959.469081 0.000000 -3.510521 -0.467223
5589 -178959.469081 0.000000 -3.510521 -0.467223
8151 -178959.469081 0.000000 -3.510521 -0.467223
470 -178959.448737 0.000000 -3.490178 -0.446879
623 -178959.448737 0.000000 -3.490177 -0.446879
3138 -178959.448737 0.000000 -3.490177 -0.446879
5588 -178959.448737 0.000000 -3.490178 -0.446879
8131 -178959.448737 0.000000 -3.490178 -0.446879
473 -178959.429532 0.000000 -3.470972 -0.427673
625 -178959.429532 0.000000 -3.470972 -0.427673
3127 -178959.429532 0.000000 -3.470972 -0.427673
5577 -178959.429532 0.000000 -3.470972 -0.427673
28292 -178959.429532 0.000000 -3.470972 -0.427673
442 -178959.410847 0.000000 -3.452287 -0.408989
618 -178959.410847 0.000000 -3.452287 -0.408989
3126 -178959.410847 0.000000 -3.452287 -0.408989
5576 -178959.410847 0.000000 -3.452287 -0.408989
7975 -178959.410847 0.000000 -3.452287 -0.408989
621 -178959.356852 0.000000 -3.398292 -0.354993
23267 -178959.356852 0.000000 -3.398292 -0.354993
5547 -178959.356852 0.000000 -3.398292 -0.354993
7967 -178959.356852 0.000000 -3.398292 -0.354993
8068 -178959.356852 0.000000 -3.398292 -0.354993
567 -178959.651764 0.000000 -3.693205 -0.649906
2991 -178959.651764 0.000000 -3.693205 -0.649906
3142 -178959.651764 0.000000 -3.693205 -0.649906
5659 -178959.651764 0.000000 -3.693205 -0.649906
8111 -178959.651764 0.000000 -3.693205 -0.649906
20728 -178959.917979 0.000000 -3.959419 -0.916121
2994 -178959.917979 0.000000 -3.959419 -0.916121
3144 -178959.917979 0.000000 -3.959419 -0.916121
5646 -178959.917979 0.000000 -3.959419 -0.916121
8100 -178959.917979 0.000000 -3.959419 -0.916121
410 -178959.960526 0.000000 -4.001966 -0.958667
2961 -178959.960526 0.000000 -4.001966 -0.958667
3137 -178959.960526 0.000000 -4.001966 -0.958667
5645 -178959.960526 0.000000 -4.001966 -0.958667
8099 -178959.960526 0.000000 -4.001966 -0.958667
402 -178959.977580 0.000000 -4.019020 -0.975721
474 -178959.977580 0.000000 -4.019020 -0.975721
3140 -178959.977580 0.000000 -4.019020 -0.975721
25787 -178959.977580 0.000000 -4.019020 -0.975721
8070 -178959.977580 0.000000 -4.019020 -0.975721
401 -178959.995429 0.000000 -4.036869 -0.993571
506 -178959.995429 0.000000 -4.036869 -0.993571
3125 -178959.995429 0.000000 -4.036869 -0.993571
5575 -178959.995429 0.000000 -4.036869 -0.993571
8069 -178959.995429 0.000000 -4.036869 -0.993571
20635 -178960.165110 0.000000 -4.206550 -1.163251
3128 -178960.165110 0.000000 -4.206550 -1.163251
5578 -178960.165110 0.000000 -4.206550 -1.163251
8039 -178960.165110 0.000000 -4.206550 -1.163251
8188 -178960.165110 0.000000 -4.206550 -1.163251
548 -178959.548834 0.000000 -3.590274 -0.546975
3108 -178959.548834 0.000000 -3.590274 -0.546975
5548 -178959.548834 0.000000 -3.590274 -0.546975
