#ID      EIFS 	      EIPFS 	   FSbin        FSseg
716 -41033.963599 0.000000 -3.336942 -0.226362
1300 -41034.682838 0.000000 -4.056181 -0.945601
1878 -41034.142115 0.000000 -3.515458 -0.404878
140 -41034.120960 0.000000 -3.494303 -0.383724
134 -41034.409167 0.000000 -3.782510 -0.671930
1289 -41035.396871 0.000000 -4.770214 -1.659634
1870 -41034.904343 0.000000 -4.277686 -1.167106
135 -41035.633339 0.000000 -5.006682 -1.896103
145 -41035.391920 0.000000 -4.765263 -1.654684
147 -41034.899930 0.000000 -4.273273 -1.162693
150 -41035.410017 0.000000 -4.783361 -1.672781
757 -41035.599311 0.000000 -4.972654 -1.862075
765 -41035.396323 0.000000 -4.769666 -1.659086
1303 -41034.900352 0.000000 -4.273695 -1.163116
1309 -41035.426905 0.000000 -4.800248 -1.689669
1914 -41034.962126 0.000000 -4.335469 -1.224889
146 -41035.398462 0.000000 -4.771805 -1.661225
1915 -41034.689515 0.000000 -4.062858 -0.952279
1302 -41035.662026 0.000000 -5.035369 -1.924789
195 -41035.367857 0.000000 -4.741200 -1.630620
185 -41034.688696 0.000000 -4.062039 -0.951460
1880 -41034.003596 0.000000 -3.376939 -0.266360
1342 -41034.121828 0.000000 -3.495171 -0.384592
723 -41035.337769 0.000000 -4.711112 -1.600532
