#ID      EIFS 	      EIPFS 	   FSbin        FSseg
1436 -1277042.975496 0.000000 -3.189998 -0.157546
1472 -1277042.913565 0.000000 -3.128067 -0.095615
2124 -1277042.975928 0.000000 -3.190430 -0.157978
2147 -1277042.975767 0.000000 -3.190269 -0.157817
2026 -1277044.084902 0.000000 -4.299403 -1.266951
2033 -1277042.913640 0.000000 -3.128142 -0.095690
10824 -1277042.975920 0.000000 -3.190422 -0.157970
10862 -1277042.975785 0.000000 -3.190287 -0.157835
10670 -1277042.975638 0.000000 -3.190140 -0.157688
10693 -1277042.913641 0.000000 -3.128143 -0.095691
11212 -1277042.975923 0.000000 -3.190425 -0.157973
11222 -1277042.975788 0.000000 -3.190290 -0.157838
11132 -1277044.084903 0.000000 -4.299405 -1.266953
20089 -1277044.491966 0.000000 -4.706467 -1.674015
20009 -1277042.975924 0.000000 -3.190426 -0.157974
20036 -1277042.975790 0.000000 -3.190292 -0.157840
19862 -1277042.975642 0.000000 -3.190144 -0.157692
19841 -1277044.491965 0.000000 -4.706467 -1.674015
20011 -1277042.975929 0.000000 -3.190431 -0.157979
28666 -1277042.975800 0.000000 -3.190302 -0.157850
28446 -1277044.084900 0.000000 -4.299401 -1.266949
29183 -1277044.491969 0.000000 -4.706471 -1.674019
29138 -1277042.976013 0.000000 -3.190514 -0.158062
29152 -1277044.085042 0.000000 -4.299544 -1.267092
29005 -1277042.913565 0.000000 -3.128067 -0.095615
37986 -1277042.975928 0.000000 -3.190430 -0.157978
37853 -1277042.975767 0.000000 -3.190269 -0.157817
37883 -1277042.975625 0.000000 -3.190126 -0.157674
37660 -1277042.913641 0.000000 -3.128142 -0.095691
38206 -1277042.975920 0.000000 -3.190422 -0.157970
38215 -1277042.975785 0.000000 -3.190287 -0.157835
46451 -1277042.975638 0.000000 -3.190140 -0.157688
46191 -1277042.913641 0.000000 -3.128143 -0.095691
47122 -1277042.975923 0.000000 -3.190425 -0.157973
47027 -1277042.975788 0.000000 -3.190290 -0.157838
47044 -1277042.975640 0.000000 -3.190142 -0.157690
46824 -1277044.491966 0.000000 -4.706467 -1.674015
46801 -1277042.975923 0.000000 -3.190425 -0.157973
55655 -1277042.975789 0.000000 -3.190290 -0.157838
55689 -1277042.975640 0.000000 -3.190142 -0.157690
56191 -1277044.491965 0.000000 -4.706467 -1.674015
56210 -1277042.975924 0.000000 -3.190426 -0.157974
56143 -1277042.975790 0.000000 -3.190292 -0.157840
56147 -1277042.975642 0.000000 -3.190144 -0.157692
64977 -1277044.491966 0.000000 -4.706467 -1.674015
65012 -1277042.975929 0.000000 -3.190431 -0.157979
64861 -1277042.975800 0.000000 -3.190302 -0.157850
64881 -1277042.975645 0.000000 -3.190147 -0.157695
65194 -1277044.491969 0.000000 -4.706471 -1.674019
64979 -1277042.976013 0.000000 -3.190514 -0.158062
1475 -1277042.957128 0.000000 -3.171630 -0.139178
2094 -1277042.953235 0.000000 -3.167737 -0.135285
2150 -1277042.952986 0.000000 -3.167488 -0.135036
2011 -1277042.952300 0.000000 -3.166802 -0.134350
2036 -1277042.957328 0.000000 -3.171830 -0.139378
1146 -1277042.953232 0.000000 -3.167734 -0.135282
10865 -1277042.953018 0.000000 -3.167520 -0.135068
10639 -1277042.952323 0.000000 -3.166825 -0.134373
10696 -1277042.957332 0.000000 -3.171834 -0.139382
11196 -1277042.953238 0.000000 -3.167739 -0.135287
11225 -1277042.953024 0.000000 -3.167525 -0.135073
11128 -1277042.952325 0.000000 -3.166826 -0.134374
19233 -1277042.957332 0.000000 -3.171834 -0.139382
19976 -1277042.953238 0.000000 -3.167740 -0.135288
20039 -1277042.953026 0.000000 -3.167528 -0.135076
19843 -1277042.952329 0.000000 -3.166830 -0.134378
19817 -1277044.068227 0.000000 -4.282729 -1.250277
20198 -1277042.953247 0.000000 -3.167749 -0.135297
28669 -1277042.953051 0.000000 -3.167553 -0.135101
28411 -1277042.952355 0.000000 -3.166857 -0.134405
29185 -1277044.068198 0.000000 -4.282700 -1.250248
29119 -1277042.953429 0.000000 -3.167931 -0.135479
29155 -1277042.952688 0.000000 -3.167190 -0.134738
29001 -1277042.957128 0.000000 -3.171630 -0.139178
28369 -1277042.953235 0.000000 -3.167737 -0.135285
37818 -1277042.952986 0.000000 -3.167488 -0.135036
37886 -1277042.952300 0.000000 -3.166802 -0.134350
37649 -1277042.957327 0.000000 -3.171829 -0.139377
38191 -1277042.953232 0.000000 -3.167734 -0.135282
38208 -1277042.953018 0.000000 -3.167520 -0.135068
38218 -1277042.952323 0.000000 -3.166825 -0.134373
46181 -1277042.957332 0.000000 -3.171834 -0.139382
47125 -1277042.953238 0.000000 -3.167739 -0.135287
47004 -1277042.953023 0.000000 -3.167525 -0.135073
47047 -1277042.952325 0.000000 -3.166826 -0.134374
46835 -1277042.957332 0.000000 -3.171834 -0.139382
46179 -1277042.953239 0.000000 -3.167740 -0.135288
55617 -1277042.953024 0.000000 -3.167526 -0.135074
55692 -1277042.952325 0.000000 -3.166826 -0.134375
55413 -1277042.957332 0.000000 -3.171834 -0.139382
56213 -1277042.953239 0.000000 -3.167741 -0.135289
56132 -1277042.953026 0.000000 -3.167528 -0.135076
56149 -1277042.952329 0.000000 -3.166830 -0.134378
64935 -1277044.068227 0.000000 -4.282729 -1.250277
65015 -1277042.953247 0.000000 -3.167749 -0.135297
64834 -1277042.953050 0.000000 -3.167552 -0.135100
64884 -1277042.952355 0.000000 -3.166857 -0.134405
65229 -1277044.068198 0.000000 -4.282700 -1.250248
64832 -1277042.953429 0.000000 -3.167930 -0.135478
65201 -1277042.952688 0.000000 -3.167190 -0.134738
1435 -1277042.903316 0.000000 -3.117818 -0.085366
2093 -1277042.901999 0.000000 -3.116501 -0.084049
2123 -1277042.904568 0.000000 -3.119070 -0.086618
2010 -1277042.904032 0.000000 -3.118534 -0.086082
2025 -1277042.903419 0.000000 -3.117921 -0.085469
1804 -1277042.901949 0.000000 -3.116451 -0.083999
10823 -1277042.904553 0.000000 -3.119055 -0.086603
10638 -1277042.904039 0.000000 -3.118541 -0.086089
10669 -1277042.903428 0.000000 -3.117929 -0.085478
11195 -1277042.901947 0.000000 -3.116449 -0.083997
11211 -1277042.904554 0.000000 -3.119056 -0.086604
11127 -1277042.904041 0.000000 -3.118543 -0.086091
11131 -1277042.903430 0.000000 -3.117932 -0.085480
19975 -1277042.901946 0.000000 -3.116448 -0.083996
20008 -1277042.904554 0.000000 -3.119056 -0.086604
19842 -1277042.904041 0.000000 -3.118543 -0.086091
19861 -1277042.903427 0.000000 -3.117929 -0.085477
20199 -1277042.901949 0.000000 -3.116451 -0.083999
20195 -1277042.904556 0.000000 -3.119057 -0.086605
28410 -1277042.904025 0.000000 -3.118527 -0.086075
28445 -1277042.903371 0.000000 -3.117873 -0.085421
29118 -1277042.902022 0.000000 -3.116524 -0.084072
29137 -1277042.904200 0.000000 -3.118702 -0.086250
29000 -1277042.903316 0.000000 -3.117818 -0.085366
28409 -1277042.901999 0.000000 -3.116501 -0.084049
37817 -1277042.904567 0.000000 -3.119069 -0.086617
37852 -1277042.904032 0.000000 -3.118534 -0.086082
37648 -1277042.903419 0.000000 -3.117921 -0.085469
38230 -1277042.901949 0.000000 -3.116451 -0.083999
38207 -1277042.904553 0.000000 -3.119055 -0.086603
38214 -1277042.904039 0.000000 -3.118541 -0.086089
46180 -1277042.903429 0.000000 -3.117931 -0.085479
47091 -1277042.901946 0.000000 -3.116448 -0.083996
47003 -1277042.904554 0.000000 -3.119056 -0.086604
47026 -1277042.904041 0.000000 -3.118543 -0.086091
46834 -1277042.903429 0.000000 -3.117931 -0.085479
46836 -1277042.901946 0.000000 -3.116448 -0.083996
47233 -1277042.904554 0.000000 -3.119056 -0.086604
55654 -1277042.904041 0.000000 -3.118543 -0.086091
55412 -1277042.903429 0.000000 -3.117931 -0.085479
56190 -1277042.901946 0.000000 -3.116447 -0.083995
56131 -1277042.904555 0.000000 -3.119056 -0.086604
56142 -1277042.904041 0.000000 -3.118543 -0.086091
55990 -1277042.903427 0.000000 -3.117929 -0.085477
64976 -1277042.901951 0.000000 -3.116453 -0.084001
64833 -1277042.904556 0.000000 -3.119057 -0.086605
64860 -1277042.904025 0.000000 -3.118527 -0.086075
65228 -1277043.044080 0.000000 -3.258581 -0.226129
65195 -1277042.902022 0.000000 -3.116524 -0.084072
65200 -1277042.904200 0.000000 -3.118702 -0.086250
3182 -1277043.059596 0.000000 -3.274098 -0.241646
2472 -1277043.044945 0.000000 -3.259447 -0.226995
2418 -1277043.045175 0.000000 -3.259677 -0.227225
2601 -1277043.045227 0.000000 -3.259729 -0.227277
2250 -1277043.060118 0.000000 -3.274620 -0.242168
2258 -1277043.044913 0.000000 -3.259415 -0.226963
11753 -1277043.045146 0.000000 -3.259648 -0.227196
12003 -1277043.045218 0.000000 -3.259720 -0.227268
11295 -1277043.060115 0.000000 -3.274617 -0.242165
11353 -1277043.044908 0.000000 -3.259410 -0.226958
11326 -1277043.045143 0.000000 -3.259645 -0.227193
11452 -1277043.045218 0.000000 -3.259720 -0.227268
20467 -1277043.060114 0.000000 -3.274616 -0.242164
20615 -1277043.044907 0.000000 -3.259409 -0.226957
20555 -1277043.045142 0.000000 -3.259643 -0.227191
20783 -1277043.045217 0.000000 -3.259718 -0.227266
20253 -1277043.060113 0.000000 -3.274615 -0.242163
20284 -1277043.044899 0.000000 -3.259401 -0.226949
29958 -1277043.045126 0.000000 -3.259628 -0.227176
30236 -1277043.045204 0.000000 -3.259706 -0.227254
29343 -1277043.060079 0.000000 -3.274581 -0.242129
29451 -1277043.044840 0.000000 -3.259342 -0.226890
29417 -1277043.045565 0.000000 -3.260067 -0.227615
29602 -1277043.059596 0.000000 -3.274098 -0.241646
29241 -1277043.044946 0.000000 -3.259447 -0.226995
38806 -1277043.045175 0.000000 -3.259677 -0.227225
38739 -1277043.045227 0.000000 -3.259729 -0.227277
38315 -1277043.060118 0.000000 -3.274620 -0.242168
38277 -1277043.044913 0.000000 -3.259415 -0.226963
38346 -1277043.045146 0.000000 -3.259648 -0.227196
38335 -1277043.045218 0.000000 -3.259720 -0.227268
