#ID      EIFS 	      EIPFS 	   FSbin        FSseg
1614 -768235.315758 0.000000 -6.754533 -3.721319
1817 -768235.315675 0.000000 -6.754450 -3.721236
1872 -768235.315676 0.000000 -6.754450 -3.721237
2475 -768234.348364 0.000000 -5.787139 -2.753926
2536 -768235.315919 0.000000 -6.754693 -3.721480
2686 -768235.315747 0.000000 -6.754521 -3.721308
12305 -768235.315632 0.000000 -6.754406 -3.721193
12485 -768235.315625 0.000000 -6.754399 -3.721186
12939 -768234.353182 0.000000 -5.791957 -2.758744
13145 -768234.348365 0.000000 -5.787139 -2.753926
13208 -768235.315917 0.000000 -6.754692 -3.721479
13408 -768235.315757 0.000000 -6.754532 -3.721319
13441 -768235.315675 0.000000 -6.754450 -3.721237
110183 -768235.315676 0.000000 -6.754451 -3.721238
23603 -768234.348365 0.000000 -5.787139 -2.753926
23808 -768235.315919 0.000000 -6.754694 -3.721481
23871 -768235.315758 0.000000 -6.754533 -3.721319
24074 -768235.315675 0.000000 -6.754450 -3.721237
24119 -768235.315676 0.000000 -6.754451 -3.721238
34207 -768234.348365 0.000000 -5.787140 -2.753927
34269 -768235.315919 0.000000 -6.754694 -3.721481
34473 -768235.315757 0.000000 -6.754532 -3.721319
34536 -768235.315675 0.000000 -6.754450 -3.721237
34740 -768235.315676 0.000000 -6.754451 -3.721238
35143 -768234.348365 0.000000 -5.787139 -2.753926
34089 -768235.315919 0.000000 -6.754693 -3.721480
1642 -768232.790693 0.000000 -4.229468 -1.196255
1686 -768232.790551 0.000000 -4.229326 -1.196112
2298 -768232.780056 0.000000 -4.218831 -1.185618
2357 -768232.785448 0.000000 -4.224222 -1.191009
2564 -768232.789880 0.000000 -4.228655 -1.195442
2606 -768232.790648 0.000000 -4.229423 -1.196210
12333 -768232.790609 0.000000 -4.229383 -1.196170
12756 -768232.779129 0.000000 -4.217904 -1.184690
12967 -768232.780081 0.000000 -4.218856 -1.185643
13026 -768232.785461 0.000000 -4.224236 -1.191023
13236 -768232.789910 0.000000 -4.228685 -1.195471
13286 -768232.790693 0.000000 -4.229467 -1.196254
109994 -768232.790552 0.000000 -4.229327 -1.196113
23420 -768232.780057 0.000000 -4.218831 -1.185618
23631 -768232.785457 0.000000 -4.224232 -1.191018
23690 -768232.789911 0.000000 -4.228686 -1.195473
23899 -768232.790694 0.000000 -4.229469 -1.196256
23930 -768232.790552 0.000000 -4.229327 -1.196114
23422 -768232.780057 0.000000 -4.218831 -1.185618
34087 -768232.785457 0.000000 -4.224232 -1.191018
34297 -768232.789911 0.000000 -4.228686 -1.195473
34356 -768232.790694 0.000000 -4.229469 -1.196256
34557 -768232.790552 0.000000 -4.229327 -1.196114
35006 -768232.780057 0.000000 -4.218831 -1.185618
35166 -768232.785457 0.000000 -4.224232 -1.191019
44775 -768232.789911 0.000000 -4.228686 -1.195473
1583 -768232.921232 0.000000 -4.360007 -1.326794
1790 -768232.921737 0.000000 -4.360512 -1.327299
1849 -768232.921748 0.000000 -4.360523 -1.327310
2058 -768232.921492 0.000000 -4.360267 -1.327054
2505 -768232.926108 0.000000 -4.364883 -1.331670
2668 -768232.921214 0.000000 -4.359989 -1.326776
2694 -768232.921709 0.000000 -4.360484 -1.327271
12458 -768232.921788 0.000000 -4.360563 -1.327350
12509 -768232.921748 0.000000 -4.360523 -1.327310
99751 -768232.921486 0.000000 -4.360260 -1.327047
13177 -768232.926114 0.000000 -4.364888 -1.331675
13381 -768232.921233 0.000000 -4.360008 -1.326795
13431 -768232.921738 0.000000 -4.360513 -1.327299
23145 -768232.921748 0.000000 -4.360523 -1.327310
23176 -768232.921492 0.000000 -4.360267 -1.327054
23781 -768232.926111 0.000000 -4.364886 -1.331673
23840 -768232.921232 0.000000 -4.360007 -1.326794
24047 -768232.921738 0.000000 -4.360513 -1.327300
24106 -768232.921749 0.000000 -4.360524 -1.327311
24268 -768232.921492 0.000000 -4.360267 -1.327054
34238 -768232.926112 0.000000 -4.364886 -1.331673
34446 -768232.921232 0.000000 -4.360007 -1.326793
34505 -768232.921738 0.000000 -4.360513 -1.327300
34713 -768232.921749 0.000000 -4.360523 -1.327310
34757 -768232.921492 0.000000 -4.360267 -1.327054
34328 -768232.926112 0.000000 -4.364886 -1.331673
1582 -768233.330431 0.000000 -4.769206 -1.735993
1643 -768233.330398 0.000000 -4.769172 -1.735959
1848 -768233.330361 0.000000 -4.769136 -1.735923
2299 -768233.350934 0.000000 -4.789708 -1.756495
2504 -768233.327566 0.000000 -4.766341 -1.733128
2565 -768233.330416 0.000000 -4.769191 -1.735978
2693 -768233.330363 0.000000 -4.769138 -1.735925
12334 -768233.330357 0.000000 -4.769132 -1.735919
99549 -768233.330348 0.000000 -4.769122 -1.735909
12968 -768233.350934 0.000000 -4.789709 -1.756496
13176 -768233.327567 0.000000 -4.766342 -1.733128
13237 -768233.330430 0.000000 -4.769205 -1.735992
13430 -768233.330397 0.000000 -4.769172 -1.735959
23066 -768233.330363 0.000000 -4.769137 -1.735924
23572 -768233.350933 0.000000 -4.789707 -1.756494
23632 -768233.327568 0.000000 -4.766343 -1.733130
23839 -768233.330431 0.000000 -4.769206 -1.735993
23900 -768233.330398 0.000000 -4.769173 -1.735959
24105 -768233.330363 0.000000 -4.769137 -1.735924
23392 -768233.350932 0.000000 -4.789707 -1.756494
34237 -768233.327568 0.000000 -4.766343 -1.733130
34298 -768233.330431 0.000000 -4.769206 -1.735993
34504 -768233.330398 0.000000 -4.769173 -1.735959
34558 -768233.330363 0.000000 -4.769137 -1.735924
35113 -768233.350933 0.000000 -4.789707 -1.756494
35167 -768233.327568 0.000000 -4.766343 -1.733130
1613 -768235.273037 0.000000 -6.711812 -3.678598
1820 -768235.273249 0.000000 -6.712023 -3.678810
1871 -768235.273227 0.000000 -6.712001 -3.678788
89108 -768235.273363 0.000000 -6.712137 -3.678924
2535 -768235.272175 0.000000 -6.710950 -3.677737
2689 -768235.273056 0.000000 -6.711831 -3.678618
12304 -768235.273323 0.000000 -6.712098 -3.678885
12488 -768235.273319 0.000000 -6.712094 -3.678881
12518 -768235.273226 0.000000 -6.712001 -3.678788
13148 -768233.559281 0.000000 -4.998056 -1.964843
13207 -768235.272181 0.000000 -6.710956 -3.677742
13411 -768235.273038 0.000000 -6.711812 -3.678599
13440 -768235.273248 0.000000 -6.712023 -3.678810
23168 -768235.273225 0.000000 -6.712000 -3.678787
23602 -768233.559276 0.000000 -4.998051 -1.964838
23811 -768235.272178 0.000000 -6.710952 -3.677739
23870 -768235.273037 0.000000 -6.711811 -3.678598
24077 -768235.273249 0.000000 -6.712023 -3.678810
24118 -768235.273226 0.000000 -6.712000 -3.678787
34209 -768233.559276 0.000000 -4.998051 -1.964838
34268 -768235.272178 0.000000 -6.710952 -3.677739
34476 -768235.273037 0.000000 -6.711812 -3.678599
34535 -768235.273249 0.000000 -6.712023 -3.678810
34743 -768235.273226 0.000000 -6.712000 -3.678787
35142 -768233.559276 0.000000 -4.998051 -1.964838
33963 -768235.272177 0.000000 -6.710952 -3.677739
3863 -768233.888524 0.000000 -5.327298 -2.294085
3663 -768233.888439 0.000000 -5.327213 -2.294000
89846 -768233.888254 0.000000 -5.327029 -2.293816
3008 -768233.892870 0.000000 -5.331644 -2.298431
2946 -768233.887840 0.000000 -5.326615 -2.293402
2770 -768233.888529 0.000000 -5.327303 -2.294090
14802 -768233.888481 0.000000 -5.327256 -2.294043
14655 -768233.888396 0.000000 -5.327170 -2.293957
14203 -768233.892570 0.000000 -5.331344 -2.298131
13997 -768233.892874 0.000000 -5.331649 -2.298436
13935 -768233.887842 0.000000 -5.326617 -2.293404
13731 -768233.888523 0.000000 -5.327298 -2.294084
13708 -768233.888439 0.000000 -5.327213 -2.294000
25258 -768233.892556 0.000000 -5.331331 -2.298118
25196 -768233.892872 0.000000 -5.331647 -2.298434
24991 -768233.887843 0.000000 -5.326618 -2.293405
24929 -768233.888524 0.000000 -5.327298 -2.294085
24725 -768233.888439 0.000000 -5.327214 -2.294001
24376 -768233.892556 0.000000 -5.331330 -2.298117
36249 -768233.892872 0.000000 -5.331647 -2.298434
36187 -768233.887843 0.000000 -5.326618 -2.293405
35983 -768233.888524 0.000000 -5.327298 -2.294085
35929 -768233.888439 0.000000 -5.327214 -2.294001
121977 -768233.888253 0.000000 -5.327028 -2.293815
35284 -768233.892872 0.000000 -5.331647 -2.298434
35198 -768233.887843 0.000000 -5.326618 -2.293405
3864 -768233.998775 0.000000 -5.437550 -2.404337
90055 -768233.998506 0.000000 -5.437281 -2.404068
3215 -768233.998775 0.000000 -5.437550 -2.404337
3155 -768233.998820 0.000000 -5.437595 -2.404382
2947 -768234.000015 0.000000 -5.438789 -2.405576
