#ID      EIFS 	      EIPFS 	   FSbin        FSseg
110 -15920.908927 -0.000112 -3.378704 -1.574309
554 -15920.897647 -0.000112 -3.367425 -1.563030
99 -15920.882452 -0.000112 -3.352229 -1.547834
542 -15920.876069 -0.000112 -3.345847 -1.541452
547 -15921.780340 -0.000112 -4.250118 -2.445723
109 -15921.633315 -0.000112 -4.103092 -2.298697
556 -15921.389193 -0.000112 -3.858971 -2.054575
98 -15920.557348 -0.000112 -3.027126 -1.222730
111 -15921.596139 -0.000112 -4.065917 -2.261521
559 -15921.315454 -0.000112 -3.785232 -1.980836
120 -15920.945479 -0.000112 -3.415257 -1.610861
574 -15920.942229 -0.000112 -3.412007 -1.607612
1032 -15920.984433 -0.000112 -3.454211 -1.649815
117 -15921.335516 -0.000112 -3.805294 -2.000898
2373 -15921.352702 -0.000112 -3.822480 -2.018084
130 -15921.385506 -0.000112 -3.855284 -2.050888
1911 -15921.383546 -0.000112 -3.853324 -2.048928
563 -15924.300625 -0.000112 -6.770402 -4.966007
2367 -15920.816104 -0.000112 -3.285882 -1.481486
588 -15920.916374 -0.000112 -3.386152 -1.581756
1934 -15920.921756 -0.000112 -3.391534 -1.587138
1467 -15920.665088 -0.000112 -3.134865 -1.330470
2387 -15920.654215 -0.000112 -3.123993 -1.319597
132 -15920.654199 -0.000112 -3.123977 -1.319581
121 -15923.375488 -0.000112 -5.845266 -4.040870
2375 -15923.394104 -0.000112 -5.863882 -4.059486
1461 -15923.340216 -0.000112 -5.809993 -4.005598
584 -15924.043883 -0.000112 -6.513661 -4.709265
1920 -15922.893728 -0.000112 -5.363506 -3.559110
2362 -15924.787100 -0.000112 -7.256878 -5.452482
2385 -15923.100694 -0.000112 -5.570471 -3.766076
565 -15922.752552 -0.000112 -5.222330 -3.417934
1923 -15922.304824 -0.000112 -4.774602 -2.970207
585 -15922.305309 -0.000112 -4.775086 -2.970691
3264 -15922.255341 -0.000112 -4.725118 -2.920723
131 -15923.106065 -0.000112 -5.575843 -3.771447
2581 -15920.626698 -0.000112 -3.096476 -1.292080
