#ID      EIGB 	      EIPGB 	   GBbin        GBseg
641 -20245.567216 0.000000 -4.009859 -0.897761
66 -20245.561739 0.000000 -4.004381 -0.892283
639 -20245.996235 0.000000 -4.438877 -1.326779
70 -20246.025367 0.000000 -4.468010 -1.355912
72 -20244.924265 0.000000 -3.366907 -0.254809
74 -20245.190237 0.000000 -3.632879 -0.520781
358 -20244.928171 0.000000 -3.370814 -0.258716
660 -20245.256418 0.000000 -3.699060 -0.586962
73 -20246.025367 0.000000 -4.468010 -1.355912
661 -20245.996235 0.000000 -4.438877 -1.326779
91 -20245.561739 0.000000 -4.004381 -0.892283
642 -20245.567216 0.000000 -4.009859 -0.897761
