#ID      EIFS 	      EIPFS 	   FSbin        FSseg
430 -174104.852349 0.000000 -5.731923 -2.617219
5325 -174104.852349 0.000000 -5.731923 -2.617219
433 -174104.179652 0.000000 -5.059226 -1.944521
5324 -174104.179652 0.000000 -5.059226 -1.944521
462 -174105.311118 0.000000 -6.190692 -3.075988
432 -174104.737011 0.000000 -5.616585 -2.501880
5357 -174105.311118 0.000000 -6.190692 -3.075988
5327 -174104.737011 0.000000 -5.616585 -2.501880
431 -174104.594995 0.000000 -5.474570 -2.359865
5329 -174104.594995 0.000000 -5.474570 -2.359865
20030 -174103.673872 0.000000 -4.553447 -1.438742
24924 -174103.673872 0.000000 -4.553447 -1.438742
