#ID      EIFS 	      EIPFS 	   FSbin        FSseg
927 -640255.109884 0.000000 -4.026512 -0.994841
825 -640255.696747 0.000000 -4.613375 -1.581704
900 -640255.840941 0.000000 -4.757569 -1.725898
5235 -640256.095612 0.000000 -5.012241 -1.980569
5046 -640255.696441 0.000000 -4.613069 -1.581398
5152 -640255.875452 0.000000 -4.792080 -1.760409
5273 -640256.095509 0.000000 -5.012137 -1.980466
9308 -640255.703390 0.000000 -4.620018 -1.588347
10017 -640255.109881 0.000000 -4.026510 -0.994838
10106 -640255.696725 0.000000 -4.613353 -1.581682
9960 -640255.840965 0.000000 -4.757594 -1.725922
14322 -640256.095670 0.000000 -5.012298 -1.980627
14435 -640255.703366 0.000000 -4.619994 -1.588323
14210 -640254.215259 0.000000 -3.131887 -0.100216
18537 -640255.696893 0.000000 -4.613521 -1.581850
18655 -640255.704376 0.000000 -4.621004 -1.589333
19206 -640255.109820 0.000000 -4.026448 -0.994777
19166 -640255.696720 0.000000 -4.613348 -1.581677
22919 -640255.840975 0.000000 -4.757603 -1.725932
23628 -640256.095671 0.000000 -5.012299 -1.980628
23508 -640255.703387 0.000000 -4.620015 -1.588344
100199 -640254.215487 0.000000 -3.132116 -0.100445
27933 -640255.696834 0.000000 -4.613462 -1.581791
27742 -640255.840354 0.000000 -4.756982 -1.725311
28201 -640254.067118 0.000000 -2.983746 0.047925
32152 -640255.696633 0.000000 -4.613261 -1.581590
31999 -640255.840981 0.000000 -4.757609 -1.725938
32704 -640256.095670 0.000000 -5.012298 -1.980627
32740 -640255.703372 0.000000 -4.620000 -1.588329
259 -640255.722869 0.000000 -4.639497 -1.607826
73350 -640254.214427 0.000000 -3.131055 -0.099384
1035 -640255.712921 0.000000 -4.629549 -1.597878
906 -640254.515560 0.000000 -3.432188 -0.400517
5274 -640255.180790 0.000000 -4.097418 -1.065747
5352 -640255.713787 0.000000 -4.630415 -1.598744
5161 -640255.862272 0.000000 -4.778900 -1.747229
9493 -640256.111460 0.000000 -5.028088 -1.996417
9571 -640255.722865 0.000000 -4.639493 -1.607822
10137 -640255.195109 0.000000 -4.111737 -1.080066
10116 -640255.712880 0.000000 -4.629508 -1.597837
13833 -640254.515189 0.000000 -3.431817 -0.400146
14538 -640256.111469 0.000000 -5.028097 -1.996426
14459 -640255.722859 0.000000 -4.639487 -1.607816
14479 -640254.213815 0.000000 -3.130443 -0.098772
18844 -640255.704487 0.000000 -4.621115 -1.589444
18693 -640255.722858 0.000000 -4.639487 -1.607816
19221 -640255.195086 0.000000 -4.111714 -1.080043
23063 -640255.712873 0.000000 -4.629501 -1.597830
22948 -640254.515189 0.000000 -3.431817 -0.400146
23658 -640256.111473 0.000000 -5.028101 -1.996430
23689 -640255.722898 0.000000 -4.639526 -1.607855
27272 -640254.214379 0.000000 -3.131007 -0.099336
27972 -640255.713138 0.000000 -4.629766 -1.598095
28031 -640255.802301 0.000000 -4.718930 -1.687259
27406 -640255.195068 0.000000 -4.111696 -1.080025
32191 -640255.712882 0.000000 -4.629510 -1.597839
32268 -640254.515101 0.000000 -3.431730 -0.400058
32778 -640256.111466 0.000000 -5.028095 -1.996423
1887 -640255.714686 0.000000 -4.631314 -1.599643
73609 -640254.245466 0.000000 -3.162095 -0.130423
1155 -640255.684949 0.000000 -4.601577 -1.569906
6629 -640254.524900 0.000000 -3.441529 -0.409857
5921 -640255.141331 0.000000 -4.057960 -1.026288
5817 -640255.713089 0.000000 -4.629717 -1.598046
6010 -640254.523482 0.000000 -3.440110 -0.408439
10716 -640256.114197 0.000000 -5.030826 -1.999154
10600 -640255.714674 0.000000 -4.631302 -1.599631
10188 -640255.179139 0.000000 -4.095767 -1.064096
10198 -640255.684876 0.000000 -4.601504 -1.569833
15419 -640254.522937 0.000000 -3.439565 -0.407894
14766 -640256.114203 0.000000 -5.030832 -1.999160
14847 -640255.714669 0.000000 -4.631297 -1.599626
20161 -640255.578619 0.000000 -4.495247 -1.463576
19456 -640256.115041 0.000000 -5.031669 -1.999998
19616 -640255.714661 0.000000 -4.631289 -1.599618
19224 -640255.179126 0.000000 -4.095755 -1.064083
24252 -640255.684874 0.000000 -4.601503 -1.569831
24429 -640254.522902 0.000000 -3.439530 -0.407859
