#ID      EIFS 	      EIPFS 	   FSbin        FSseg
129 -3601.781137 -0.000104 -4.325611 -2.453499
26 -3602.531390 -0.000104 -5.075864 -3.203752
132 -3603.379400 -0.000104 -5.923874 -4.051762
335 -3603.982600 -0.000104 -6.527075 -4.654963
134 -3602.126035 -0.000104 -4.670510 -2.798398
25 -3602.424528 -0.000104 -4.969002 -3.096890
133 -3602.098141 -0.000104 -4.642616 -2.770504
27 -3602.524092 -0.000104 -5.068567 -3.196455
130 -3602.120106 -0.000104 -4.664581 -2.792469
135 -3601.929297 -0.000104 -4.473772 -2.601660
