#ID      EIGB 	      EIPGB 	   GBbin        GBseg
1146 -68002.196215 0.000000 -3.627850 -0.514247
3047 -68002.196215 0.000000 -3.627850 -0.514247
1192 -68002.225255 0.000000 -3.656891 -0.543287
3099 -68002.225255 0.000000 -3.656891 -0.543287
198 -68002.208717 0.000000 -3.640352 -0.526748
2095 -68002.208717 0.000000 -3.640352 -0.526748
239 -68002.181646 0.000000 -3.613282 -0.499678
2144 -68002.181646 0.000000 -3.613282 -0.499678
1149 -68002.695079 0.000000 -4.126714 -1.013111
3076 -68002.695079 0.000000 -4.126714 -1.013111
1191 -68002.744042 0.000000 -4.175677 -1.062073
3077 -68002.744042 0.000000 -4.175677 -1.062073
201 -68002.753381 0.000000 -4.185017 -1.071413
2125 -68002.753381 0.000000 -4.185017 -1.071413
238 -68002.737748 0.000000 -4.169384 -1.055780
2126 -68002.737748 0.000000 -4.169384 -1.055780
1177 -68002.337834 0.000000 -3.769470 -0.655866
3079 -68002.337834 0.000000 -3.769470 -0.655866
1147 -68002.237329 0.000000 -3.668964 -0.555361
3078 -68002.237329 0.000000 -3.668964 -0.555361
228 -68002.184783 0.000000 -3.616418 -0.502815
2128 -68002.184783 0.000000 -3.616418 -0.502815
1116 -68002.021794 0.000000 -3.453429 -0.339825
3046 -68002.021794 0.000000 -3.453429 -0.339825
1148 -68002.548440 0.000000 -3.980075 -0.866472
3045 -68002.548440 0.000000 -3.980075 -0.866472
199 -68002.900121 0.000000 -4.331756 -1.218153
2148 -68002.900121 0.000000 -4.331756 -1.218153
200 -68002.867317 0.000000 -4.298953 -1.185349
2093 -68002.867317 0.000000 -4.298953 -1.185349
230 -68001.807198 0.000000 -3.238833 -0.125230
1178 -68002.839483 0.000000 -4.271119 -1.157515
2147 -68001.807198 0.000000 -3.238833 -0.125230
3103 -68002.839483 0.000000 -4.271119 -1.157515
168 -68001.868225 0.000000 -3.299860 -0.186256
2094 -68001.868225 0.000000 -3.299860 -0.186256
1179 -68001.950166 0.000000 -3.381801 -0.268197
3102 -68001.950166 0.000000 -3.381801 -0.268197
300 -68002.724536 0.000000 -4.156171 -1.042568
2150 -68002.724536 0.000000 -4.156171 -1.042568
1210 -68002.693023 0.000000 -4.124658 -1.011054
3177 -68002.693023 0.000000 -4.124658 -1.011054
252 -68002.743472 0.000000 -4.175107 -1.061504
1254 -68002.733800 0.000000 -4.165435 -1.051831
2217 -68002.743472 0.000000 -4.175107 -1.061504
3108 -68002.733800 0.000000 -4.165435 -1.051831
240 -68002.185315 0.000000 -3.616950 -0.503346
2211 -68002.185315 0.000000 -3.616950 -0.503346
313 -68002.207551 0.000000 -3.639186 -0.525583
2171 -68002.207551 0.000000 -3.639186 -0.525583
1195 -68002.225052 0.000000 -3.656687 -0.543084
3169 -68002.225052 0.000000 -3.656687 -0.543084
1270 -68002.197413 0.000000 -3.629049 -0.515445
3132 -68002.197413 0.000000 -3.629049 -0.515445
1258 -68002.233306 0.000000 -3.664941 -0.551337
3110 -68002.233306 0.000000 -3.664941 -0.551337
1199 -68002.395989 0.000000 -3.827625 -0.714021
3178 -68002.395989 0.000000 -3.827625 -0.714021
1271 -68002.088245 0.000000 -3.519880 -0.406276
3118 -68002.088245 0.000000 -3.519880 -0.406276
