#ID      EIGB 	      EIPGB 	   GBbin        GBseg
952 -628388.926237 0.000000 -3.559927 -0.524777
657 -628388.926237 0.000000 -3.559927 -0.524777
1010 -628388.926237 0.000000 -3.559927 -0.524778
711 -628388.926237 0.000000 -3.559927 -0.524778
1044 -628388.926237 0.000000 -3.559927 -0.524778
926 -628388.926237 0.000000 -3.559927 -0.524778
4853 -628388.926237 0.000000 -3.559927 -0.524777
5261 -628388.926237 0.000000 -3.559927 -0.524777
4913 -628388.926237 0.000000 -3.559927 -0.524778
5319 -628388.926237 0.000000 -3.559927 -0.524778
5515 -628388.926237 0.000000 -3.559927 -0.524778
5347 -628388.926237 0.000000 -3.559927 -0.524777
9472 -628388.926237 0.000000 -3.559927 -0.524777
9801 -628388.926237 0.000000 -3.559927 -0.524777
9540 -628388.926237 0.000000 -3.559927 -0.524777
9857 -628388.926237 0.000000 -3.559927 -0.524777
9580 -628388.926237 0.000000 -3.559927 -0.524778
9891 -628388.926237 0.000000 -3.559927 -0.524778
9512 -628388.926237 0.000000 -3.559927 -0.524777
13696 -628388.926237 0.000000 -3.559927 -0.524777
14144 -628388.926237 0.000000 -3.559927 -0.524778
14333 -628388.926237 0.000000 -3.559927 -0.524778
14188 -628388.926237 0.000000 -3.559927 -0.524778
14362 -628388.926237 0.000000 -3.559927 -0.524777
14203 -628388.926237 0.000000 -3.559927 -0.524777
18315 -628388.926237 0.000000 -3.559927 -0.524777
18682 -628388.926237 0.000000 -3.559927 -0.524778
18380 -628388.926237 0.000000 -3.559927 -0.524777
18728 -628388.926237 0.000000 -3.559927 -0.524778
18422 -628388.926237 0.000000 -3.559927 -0.524777
18748 -628388.926237 0.000000 -3.559927 -0.524777
22922 -628388.926237 0.000000 -3.559927 -0.524778
22581 -628388.926237 0.000000 -3.559927 -0.524777
22994 -628388.926237 0.000000 -3.559927 -0.524778
23207 -628388.926237 0.000000 -3.559927 -0.524778
23036 -628388.926237 0.000000 -3.559927 -0.524777
23223 -628388.926237 0.000000 -3.559927 -0.524777
26788 -628388.926237 0.000000 -3.559927 -0.524778
27203 -628388.926237 0.000000 -3.559927 -0.524778
27531 -628388.926237 0.000000 -3.559927 -0.524778
27255 -628388.926237 0.000000 -3.559927 -0.524778
27579 -628388.926237 0.000000 -3.559927 -0.524778
27275 -628388.926237 0.000000 -3.559927 -0.524777
27598 -628388.926237 0.000000 -3.559927 -0.524778
31810 -628388.926237 0.000000 -3.559927 -0.524778
31431 -628388.926237 0.000000 -3.559927 -0.524778
31868 -628388.926237 0.000000 -3.559927 -0.524777
32049 -628388.926237 0.000000 -3.559927 -0.524777
31896 -628388.926237 0.000000 -3.559927 -0.524778
32072 -628388.926237 0.000000 -3.559927 -0.524778
803 -628388.795961 0.000000 -3.429651 -0.394502
464 -628388.795961 0.000000 -3.429651 -0.394502
873 -628388.795961 0.000000 -3.429651 -0.394502
71877 -628388.795961 0.000000 -3.429651 -0.394502
916 -628388.795960 0.000000 -3.429651 -0.394501
1101 -628388.795961 0.000000 -3.429651 -0.394502
4667 -628388.795961 0.000000 -3.429651 -0.394501
5085 -628388.795961 0.000000 -3.429651 -0.394501
5409 -628388.795961 0.000000 -3.429651 -0.394502
5140 -628388.795961 0.000000 -3.429651 -0.394501
5456 -628388.795960 0.000000 -3.429651 -0.394501
5161 -628388.795961 0.000000 -3.429651 -0.394502
9237 -628388.795961 0.000000 -3.429651 -0.394502
9688 -628388.795961 0.000000 -3.429651 -0.394502
9315 -628388.795961 0.000000 -3.429651 -0.394501
9745 -628388.795961 0.000000 -3.429651 -0.394502
9926 -628388.795960 0.000000 -3.429651 -0.394501
9774 -628388.795960 0.000000 -3.429651 -0.394501
9949 -628388.795961 0.000000 -3.429651 -0.394501
13532 -628388.795960 0.000000 -3.429651 -0.394501
13932 -628388.795961 0.000000 -3.429651 -0.394501
14284 -628388.795961 0.000000 -3.429651 -0.394502
13987 -628388.795961 0.000000 -3.429651 -0.394501
14317 -628388.795961 0.000000 -3.429651 -0.394502
13962 -628388.795961 0.000000 -3.429651 -0.394502
18119 -628388.795961 0.000000 -3.429651 -0.394502
18537 -628388.795960 0.000000 -3.429651 -0.394501
18177 -628388.795960 0.000000 -3.429651 -0.394501
18594 -628388.795961 0.000000 -3.429651 -0.394502
18790 -628388.795961 0.000000 -3.429651 -0.394501
18625 -628388.795961 0.000000 -3.429651 -0.394501
22742 -628388.795961 0.000000 -3.429651 -0.394502
22385 -628388.795961 0.000000 -3.429651 -0.394501
22808 -628388.795961 0.000000 -3.429651 -0.394502
23140 -628388.795961 0.000000 -3.429651 -0.394502
22849 -628388.795961 0.000000 -3.429651 -0.394501
23171 -628388.795961 0.000000 -3.429651 -0.394502
27347 -628388.795961 0.000000 -3.429651 -0.394502
26974 -628388.795961 0.000000 -3.429651 -0.394501
27419 -628388.795961 0.000000 -3.429651 -0.394501
27029 -628388.795961 0.000000 -3.429651 -0.394501
27461 -628388.795961 0.000000 -3.429651 -0.394502
27646 -628388.795960 0.000000 -3.429651 -0.394501
27479 -628388.795960 0.000000 -3.429651 -0.394501
31593 -628388.795961 0.000000 -3.429651 -0.394501
31955 -628388.795961 0.000000 -3.429651 -0.394502
31661 -628388.795961 0.000000 -3.429651 -0.394502
32004 -628388.795960 0.000000 -3.429651 -0.394501
31700 -628388.795961 0.000000 -3.429651 -0.394502
32022 -628388.795961 0.000000 -3.429651 -0.394501
839 -628388.579626 0.000000 -3.213317 -0.178167
463 -628388.579626 0.000000 -3.213317 -0.178167
898 -628388.579626 0.000000 -3.213317 -0.178167
1076 -628388.579626 0.000000 -3.213317 -0.178167
925 -628388.579626 0.000000 -3.213317 -0.178167
1100 -628388.579626 0.000000 -3.213317 -0.178167
5377 -628388.579626 0.000000 -3.213317 -0.178167
5084 -628388.579626 0.000000 -3.213317 -0.178167
5434 -628388.579626 0.000000 -3.213317 -0.178167
5139 -628388.579626 0.000000 -3.213317 -0.178167
5468 -628388.579626 0.000000 -3.213317 -0.178167
5378 -628388.579626 0.000000 -3.213317 -0.178167
9277 -628388.579626 0.000000 -3.213317 -0.178167
9687 -628388.579626 0.000000 -3.213317 -0.178167
9337 -628388.579626 0.000000 -3.213317 -0.178167
9744 -628388.579626 0.000000 -3.213317 -0.178167
9939 -628388.579626 0.000000 -3.213317 -0.178167
9773 -628388.579626 0.000000 -3.213317 -0.178167
9940 -628388.579626 0.000000 -3.213317 -0.178167
14225 -628388.579626 0.000000 -3.213317 -0.178167
13961 -628388.579626 0.000000 -3.213317 -0.178167
14283 -628388.579626 0.000000 -3.213317 -0.178167
14002 -628388.579626 0.000000 -3.213317 -0.178167
14316 -628388.579626 0.000000 -3.213317 -0.178167
13759 -628388.579626 0.000000 -3.213317 -0.178167
18118 -628388.579626 0.000000 -3.213317 -0.178167
18568 -628388.579626 0.000000 -3.213317 -0.178167
18758 -628388.579626 0.000000 -3.213317 -0.178167
18611 -628388.579626 0.000000 -3.213317 -0.178167
