#ID      EIFS 	      EIPFS 	   FSbin        FSseg
574 -81866.601157 -0.000109 -4.273070 -2.457278
2836 -81866.601099 -0.000109 -4.273013 -2.457220
562 -81866.600352 -0.000109 -4.272265 -2.456473
503 -81868.699970 -0.000109 -6.371883 -4.556091
2876 -81866.599157 -0.000109 -4.271070 -2.455278
2904 -81867.074439 -0.000109 -4.746352 -2.930560
2944 -81867.074673 -0.000109 -4.746586 -2.930794
584 -81867.074564 -0.000109 -4.746478 -2.930686
634 -81867.071517 -0.000109 -4.743430 -2.927638
2880 -81867.052147 -0.000109 -4.724060 -2.908268
2886 -81867.927327 -0.000109 -5.599240 -3.783448
2911 -81867.927809 -0.000109 -5.599722 -3.783930
658 -81867.558592 -0.000109 -5.230505 -3.414713
603 -81867.927833 -0.000109 -5.599746 -3.783954
576 -81867.927847 -0.000109 -5.599761 -3.783968
2967 -81867.068805 -0.000109 -4.740718 -2.924926
585 -81867.068680 -0.000109 -4.740594 -2.924802
632 -81867.067005 -0.000109 -4.738919 -2.923126
2912 -81867.068697 -0.000109 -4.740611 -2.924819
2881 -81867.142335 -0.000109 -4.814248 -2.998456
668 -81868.266298 -0.000109 -5.938211 -4.122419
605 -81867.140725 -0.000109 -4.812638 -2.996846
582 -81867.140761 -0.000109 -4.812674 -2.996882
2945 -81867.140755 -0.000109 -4.812668 -2.996876
2891 -81867.140364 -0.000109 -4.812277 -2.996485
624 -81867.927713 -0.000109 -5.599626 -3.783834
586 -81867.927836 -0.000109 -5.599750 -3.783957
2943 -81867.927807 -0.000109 -5.599720 -3.783928
2892 -81867.927347 -0.000109 -5.599260 -3.783468
2882 -81868.331459 -0.000109 -6.003372 -4.187580
2893 -81867.069545 -0.000109 -4.741459 -2.925667
669 -81867.489283 -0.000109 -5.161196 -3.345404
604 -81867.068490 -0.000109 -4.740404 -2.924612
580 -81867.068751 -0.000109 -4.740665 -2.924873
2935 -81867.068690 -0.000109 -4.740603 -2.924811
2884 -81866.752371 -0.000109 -4.424284 -2.608492
635 -81866.598980 -0.000109 -4.270894 -2.455101
588 -81866.600972 -0.000109 -4.272885 -2.457093
2968 -81866.601030 -0.000109 -4.272943 -2.457151
2915 -81866.599951 -0.000109 -4.271864 -2.456072
2934 -81867.047805 -0.000109 -4.719719 -2.903926
2890 -81867.047787 -0.000109 -4.719700 -2.903908
577 -81867.047748 -0.000109 -4.719661 -2.903869
602 -81867.046783 -0.000109 -4.718696 -2.902904
5275 -81866.897001 -0.000109 -4.568914 -2.753122
659 -81867.100513 -0.000109 -4.772426 -2.956634
606 -81867.074364 -0.000109 -4.746277 -2.930485
579 -81867.074612 -0.000109 -4.746526 -2.930734
2914 -81867.074468 -0.000109 -4.746382 -2.930590
2887 -81867.046394 -0.000109 -4.718307 -2.902515
636 -81867.044261 -0.000109 -4.716175 -2.900383
597 -81867.047658 -0.000109 -4.719571 -2.903779
2975 -81867.047782 -0.000109 -4.719695 -2.903903
2913 -81867.047756 -0.000109 -4.719669 -2.903877
