#ID      EIFS 	      EIPFS 	   FSbin        FSseg
677 -767390.257891 0.000000 -3.289237 -0.246996
729 -767390.257875 0.000000 -3.289221 -0.246980
809 -767390.257957 0.000000 -3.289303 -0.247062
827 -767390.257992 0.000000 -3.289338 -0.247097
5639 -767390.255978 0.000000 -3.287324 -0.245083
5691 -767389.239534 0.000000 -2.270880 0.771361
6749 -767390.257962 0.000000 -3.289308 -0.247067
6325 -767390.257996 0.000000 -3.289342 -0.247101
11796 -767390.257927 0.000000 -3.289273 -0.247032
11847 -767390.257917 0.000000 -3.289263 -0.247022
11941 -767390.257916 0.000000 -3.289262 -0.247021
11968 -767390.257907 0.000000 -3.289253 -0.247012
11992 -767390.257891 0.000000 -3.289237 -0.246996
16737 -767390.257875 0.000000 -3.289221 -0.246980
16837 -767390.257957 0.000000 -3.289303 -0.247062
16870 -767390.257992 0.000000 -3.289338 -0.247097
16902 -767390.255979 0.000000 -3.287325 -0.245084
22852 -767390.275080 0.000000 -3.306426 -0.264185
22929 -767390.257963 0.000000 -3.289309 -0.247068
22967 -767390.257997 0.000000 -3.289343 -0.247102
22821 -767390.257928 0.000000 -3.289274 -0.247033
27874 -767390.257917 0.000000 -3.289262 -0.247021
27981 -767390.257908 0.000000 -3.289254 -0.247013
28023 -767390.257891 0.000000 -3.289237 -0.246996
28071 -767390.257875 0.000000 -3.289221 -0.246980
32773 -767390.257957 0.000000 -3.289303 -0.247062
32878 -767390.257992 0.000000 -3.289338 -0.247097
32924 -767390.255978 0.000000 -3.287324 -0.245083
119605 -767389.239534 0.000000 -2.270880 0.771361
32827 -767390.257963 0.000000 -3.289309 -0.247068
39045 -767390.257997 0.000000 -3.289343 -0.247102
39094 -767390.257928 0.000000 -3.289274 -0.247033
39164 -767390.257917 0.000000 -3.289262 -0.247021
39178 -767390.257908 0.000000 -3.289254 -0.247013
1023 -767388.628313 0.000000 -1.659659 1.382582
1075 -767388.628278 0.000000 -1.659624 1.382617
1147 -767388.628470 0.000000 -1.659816 1.382425
1161 -767388.629201 0.000000 -1.660547 1.381694
5915 -767388.627917 0.000000 -1.659263 1.382979
5968 -767388.657933 0.000000 -1.689279 1.352962
6048 -767388.659712 0.000000 -1.691058 1.351183
6068 -767388.659391 0.000000 -1.690737 1.351504
12020 -767388.628387 0.000000 -1.659733 1.382508
12047 -767388.628398 0.000000 -1.659744 1.382497
12134 -767388.628389 0.000000 -1.659735 1.382506
12160 -767388.628358 0.000000 -1.659704 1.382537
11903 -767388.628308 0.000000 -1.659654 1.382587
17093 -767388.628275 0.000000 -1.659621 1.382620
17192 -767388.628470 0.000000 -1.659815 1.382426
17222 -767388.629202 0.000000 -1.660548 1.381693
17247 -767388.627917 0.000000 -1.659262 1.382979
21995 -767388.657933 0.000000 -1.689279 1.352962
22099 -767388.659710 0.000000 -1.691056 1.351185
22133 -767388.659387 0.000000 -1.690733 1.351508
21801 -767388.628392 0.000000 -1.659738 1.382503
28167 -767388.628394 0.000000 -1.659740 1.382501
