#ID      EIFS 	      EIPFS 	   FSbin        FSseg
146 -8257.794614 -0.000113 -5.749713 -3.976814
29 -8257.857642 -0.000113 -5.812741 -4.039842
24 -8257.435605 -0.000113 -5.390704 -3.617805
381 -8257.859069 -0.000113 -5.814168 -4.041269
375 -8257.440085 -0.000113 -5.395184 -3.622285
261 -8258.572225 -0.000113 -6.527324 -4.754425
148 -8257.227751 -0.000113 -5.182850 -3.409951
155 -8257.543271 -0.000113 -5.498370 -3.725471
32 -8257.539188 -0.000113 -5.494287 -3.721389
30 -8257.539964 -0.000113 -5.495063 -3.722164
390 -8257.539566 -0.000113 -5.494665 -3.721766
266 -8257.560557 -0.000113 -5.515656 -3.742757
152 -8257.537918 -0.000113 -5.493017 -3.720118
31 -8257.534591 -0.000113 -5.489690 -3.716791
34 -8257.535832 -0.000113 -5.490931 -3.718032
383 -8257.537692 -0.000113 -5.492791 -3.719892
265 -8257.559636 -0.000113 -5.514735 -3.741836
271 -8257.475259 -0.000113 -5.430358 -3.657459
150 -8258.363844 -0.000113 -6.318943 -4.546044
274 -8257.516285 -0.000113 -5.471384 -3.698485
269 -8255.901143 -0.000113 -3.856242 -2.083343
276 -8255.408678 -0.000113 -3.363777 -1.590878
