#ID      EIFS 	      EIPFS 	   FSbin        FSseg
605 -96302.141316 -0.000114 -4.485029 -2.678097
3368 -96302.141196 -0.000114 -4.484908 -2.677977
615 -96301.270296 -0.000114 -3.614009 -1.807077
669 -96301.698444 -0.000114 -4.042157 -2.235225
3342 -96301.698232 -0.000114 -4.041945 -2.235013
5995 -96301.814810 -0.000114 -4.158522 -2.351591
664 -96301.698199 -0.000114 -4.041912 -2.234980
3341 -96301.697925 -0.000114 -4.041637 -2.234706
3351 -96301.576404 -0.000114 -3.920116 -2.113184
3305 -96302.550884 -0.000114 -4.894596 -3.087664
3372 -96302.550448 -0.000114 -4.894160 -3.087229
640 -96302.550894 -0.000114 -4.894606 -3.087675
768 -96303.908321 -0.000114 -6.252034 -4.445102
681 -96302.550854 -0.000114 -4.894567 -3.087635
3419 -96302.550802 -0.000114 -4.894515 -3.087583
729 -96301.691230 -0.000114 -4.034943 -2.228011
3398 -96301.697054 -0.000114 -4.040767 -2.233835
673 -96301.697243 -0.000114 -4.040955 -2.234024
731 -96301.694141 -0.000114 -4.037853 -2.230921
3397 -96301.697403 -0.000114 -4.041115 -2.234184
675 -96301.697729 -0.000114 -4.041442 -2.234510
3389 -96301.422855 -0.000114 -3.766567 -1.959636
3443 -96302.141430 -0.000114 -4.485143 -2.678211
683 -96302.141523 -0.000114 -4.485235 -2.678303
616 -96301.671458 -0.000114 -4.015171 -2.208239
603 -96301.668930 -0.000114 -4.012643 -2.205711
3367 -96301.671379 -0.000114 -4.015091 -2.208160
642 -96301.700901 -0.000114 -4.044614 -2.237682
3369 -96301.700707 -0.000114 -4.044419 -2.237488
602 -96301.673201 -0.000114 -4.016914 -2.209982
606 -96301.698574 -0.000114 -4.042287 -2.235355
3350 -96301.698393 -0.000114 -4.042106 -2.235174
604 -96301.782071 -0.000114 -4.125783 -2.318852
720 -96301.696105 -0.000114 -4.039818 -2.232886
3399 -96301.697415 -0.000114 -4.041127 -2.234196
3482 -96301.698035 -0.000114 -4.041747 -2.234816
700 -96301.697001 -0.000114 -4.040713 -2.233782
3393 -96301.697322 -0.000114 -4.041034 -2.234103
3453 -96301.698203 -0.000114 -4.041916 -2.234984
699 -96301.697504 -0.000114 -4.041216 -2.234285
3388 -96301.698892 -0.000114 -4.042604 -2.235672
3452 -96301.700539 -0.000114 -4.044251 -2.237320
701 -96301.700084 -0.000114 -4.043796 -2.236865
3387 -96301.681067 -0.000114 -4.024779 -2.217848
3454 -96301.671300 -0.000114 -4.015013 -2.208081
694 -96301.671087 -0.000114 -4.014800 -2.207868
