#ID      EIGB 	      EIPGB 	   GBbin        GBseg
171 -52070.589703 0.000000 -3.801072 -0.688141
1625 -52070.589703 0.000000 -3.801072 -0.688141
147 -52070.440759 0.000000 -3.652128 -0.539198
1602 -52070.440759 0.000000 -3.652128 -0.539198
909 -52070.385675 0.000000 -3.597044 -0.484114
2382 -52070.385675 0.000000 -3.597044 -0.484114
889 -52070.362404 0.000000 -3.573774 -0.460843
2344 -52070.362404 0.000000 -3.573774 -0.460843
183 -52070.423563 0.000000 -3.634932 -0.522001
1644 -52070.423563 0.000000 -3.634932 -0.522001
150 -52070.913549 0.000000 -4.124918 -1.011988
890 -52070.877638 0.000000 -4.089007 -0.976076
1628 -52070.913549 0.000000 -4.124918 -1.011988
2381 -52070.877638 0.000000 -4.089007 -0.976076
892 -52070.882729 0.000000 -4.094099 -0.981168
2368 -52070.882729 0.000000 -4.094099 -0.981168
182 -52070.946192 0.000000 -4.157561 -1.044630
1629 -52070.946192 0.000000 -4.157561 -1.044630
175 -52070.126209 0.000000 -3.337578 -0.224647
1647 -52070.126209 0.000000 -3.337578 -0.224647
148 -52071.109806 0.000000 -4.321175 -1.208244
1648 -52071.109806 0.000000 -4.321175 -1.208244
891 -52070.799782 0.000000 -4.011151 -0.898220
2342 -52070.799782 0.000000 -4.011151 -0.898220
914 -52070.790754 0.000000 -4.002124 -0.889193
2370 -52070.790754 0.000000 -4.002124 -0.889193
149 -52070.771911 0.000000 -3.983281 -0.870350
1601 -52070.771911 0.000000 -3.983281 -0.870350
863 -52070.195320 0.000000 -3.406689 -0.293759
2343 -52070.195320 0.000000 -3.406689 -0.293759
912 -52070.283385 0.000000 -3.494755 -0.381824
2371 -52070.283385 0.000000 -3.494755 -0.381824
913 -52070.369381 0.000000 -3.580750 -0.467819
2369 -52070.369381 0.000000 -3.580750 -0.467819
173 -52070.542097 0.000000 -3.753467 -0.640536
1631 -52070.542097 0.000000 -3.753467 -0.640536
230 -52070.952502 0.000000 -4.163871 -1.050940
1650 -52070.952502 0.000000 -4.163871 -1.050940
926 -52070.886216 0.000000 -4.097585 -0.984655
2433 -52070.886216 0.000000 -4.097585 -0.984655
918 -52070.881889 0.000000 -4.093258 -0.980328
2430 -52070.881889 0.000000 -4.093258 -0.980328
194 -52070.915115 0.000000 -4.126484 -1.013553
1702 -52070.915115 0.000000 -4.126484 -1.013553
184 -52070.425080 0.000000 -3.636450 -0.523519
1697 -52070.425080 0.000000 -3.636450 -0.523519
972 -52070.361547 0.000000 -3.572916 -0.459985
2398 -52070.361547 0.000000 -3.572916 -0.459985
965 -52070.385667 0.000000 -3.597036 -0.484105
2385 -52070.385667 0.000000 -3.597036 -0.484105
242 -52070.439203 0.000000 -3.650573 -0.537642
1669 -52070.439203 0.000000 -3.650573 -0.537642
