#ID      EIFS 	      EIPFS 	   FSbin        FSseg
424 -179133.059473 0.000000 -2.512160 0.533147
347 -179133.127888 0.000000 -2.580575 0.464732
456 -179133.055643 0.000000 -2.508330 0.536976
540 -179133.058030 0.000000 -2.510716 0.534590
489 -179133.127799 0.000000 -2.580486 0.464821
572 -179133.055780 0.000000 -2.508466 0.536840
524 -179133.057557 0.000000 -2.510243 0.535063
2875 -179133.123417 0.000000 -2.576103 0.469203
2981 -179133.056923 0.000000 -2.509609 0.535697
3064 -179133.143227 0.000000 -2.595914 0.449393
3014 -179133.081599 0.000000 -2.534285 0.511021
3097 -179133.056876 0.000000 -2.509563 0.535744
3110 -179133.143404 0.000000 -2.596090 0.449216
5408 -179133.081663 0.000000 -2.534349 0.510957
5510 -179133.056862 0.000000 -2.509549 0.535757
5592 -179133.143407 0.000000 -2.596093 0.449213
5543 -179133.081567 0.000000 -2.534253 0.511053
5625 -179133.057127 0.000000 -2.509814 0.535493
5700 -179133.152478 0.000000 -2.605164 0.440142
5648 -179133.052034 0.000000 -2.504721 0.540585
8035 -179133.057905 0.000000 -2.510592 0.534715
8118 -179133.339351 0.000000 -2.792038 0.253269
8068 -179133.053464 0.000000 -2.506151 0.539156
8151 -179133.057389 0.000000 -2.510076 0.535231
28512 -179134.296392 0.000000 -3.749078 -0.703772
8178 -179133.053400 0.000000 -2.506087 0.539219
373 -179133.127855 0.000000 -2.580541 0.464765
523 -179136.674932 0.000000 -6.127619 -3.082313
400 -179133.164795 0.000000 -2.617482 0.427824
556 -179133.127308 0.000000 -2.579995 0.465312
611 -179136.674992 0.000000 -6.127679 -3.082372
580 -179133.164538 0.000000 -2.617224 0.428082
625 -179133.127918 0.000000 -2.580605 0.464702
3047 -179136.715646 0.000000 -6.168332 -3.123026
2928 -179133.129394 0.000000 -2.582081 0.463226
3080 -179133.135063 0.000000 -2.587750 0.457556
23415 -179134.384628 0.000000 -3.837315 -0.792008
3109 -179133.131270 0.000000 -2.583957 0.461350
3156 -179133.135107 0.000000 -2.587794 0.457513
25856 -179134.384621 0.000000 -3.837307 -0.792001
5458 -179133.131258 0.000000 -2.583944 0.461362
5608 -179133.135091 0.000000 -2.587777 0.457529
5476 -179134.384182 0.000000 -3.836869 -0.791562
5640 -179133.131413 0.000000 -2.584099 0.461207
5691 -179133.139565 0.000000 -2.592251 0.453055
5649 -179133.165824 0.000000 -2.618511 0.426795
7985 -179133.134535 0.000000 -2.587221 0.458085
8134 -179133.170545 0.000000 -2.623231 0.422075
8010 -179133.168214 0.000000 -2.620900 0.424406
8166 -179133.134646 0.000000 -2.587333 0.457974
8220 -179133.170386 0.000000 -2.623073 0.422234
8182 -179133.169867 0.000000 -2.622553 0.422753
507 -179135.443745 0.000000 -4.896431 -1.851125
390 -179133.407152 0.000000 -2.859838 0.185468
538 -179133.403657 0.000000 -2.856343 0.188963
20877 -179134.674902 0.000000 -4.127588 -1.082282
570 -179133.407171 0.000000 -2.859857 0.185449
622 -179133.403879 0.000000 -2.856565 0.188741
23315 -179134.670848 0.000000 -4.123535 -1.078228
2914 -179133.409484 0.000000 -2.862170 0.183136
3062 -179133.448759 0.000000 -2.901446 0.143861
2938 -179133.558016 0.000000 -3.010702 0.034604
3095 -179133.411882 0.000000 -2.864568 0.180738
3150 -179133.447102 0.000000 -2.899789 0.145517
3112 -179133.558384 0.000000 -3.011070 0.034236
5444 -179133.411785 0.000000 -2.864471 0.180835
5590 -179133.447046 0.000000 -2.899732 0.145574
5472 -179133.558648 0.000000 -3.011334 0.033972
5623 -179133.411945 0.000000 -2.864631 0.180675
5681 -179133.445582 0.000000 -2.898268 0.147038
5646 -179133.451242 0.000000 -2.903928 0.141378
7971 -179133.405168 0.000000 -2.857855 0.187451
8117 -179136.369261 0.000000 -5.821948 -2.776641
8003 -179133.438831 0.000000 -2.891517 0.153789
8149 -179133.405499 0.000000 -2.858186 0.187121
8207 -179136.368861 0.000000 -5.821548 -2.776241
8176 -179133.438836 0.000000 -2.891522 0.153784
8227 -179133.404886 0.000000 -2.857573 0.187734
802 -179136.806508 0.000000 -6.259195 -3.213888
904 -179134.585959 0.000000 -4.038645 -0.993339
769 -179135.949631 0.000000 -5.402318 -2.357011
696 -179136.806767 0.000000 -6.259454 -3.214147
738 -179134.585471 0.000000 -4.038158 -0.992852
672 -179135.949365 0.000000 -5.402052 -2.356746
3340 -179136.806719 0.000000 -6.259406 -3.214099
3438 -179136.102804 0.000000 -5.555491 -2.510184
3308 -179135.915413 0.000000 -5.368099 -2.322793
3236 -179134.421419 0.000000 -3.874106 -0.828800
3276 -179136.082269 0.000000 -5.534956 -2.489649
3207 -179135.915138 0.000000 -5.367825 -2.322519
3171 -179134.421115 0.000000 -3.873802 -0.828495
5987 -179136.082324 0.000000 -5.535010 -2.489704
5856 -179135.915117 0.000000 -5.367804 -2.322497
5784 -179134.421088 0.000000 -3.873774 -0.828468
5823 -179136.082365 0.000000 -5.535051 -2.489745
5752 -179135.914740 0.000000 -5.367427 -2.322120
5711 -179134.599534 0.000000 -4.052221 -1.006915
8527 -179135.948000 0.000000 -5.400686 -2.355380
8398 -179136.349025 0.000000 -5.801711 -2.756405
28604 -179135.865129 0.000000 -5.317815 -2.272509
8365 -179135.948434 0.000000 -5.401120 -2.355814
8292 -179136.349201 0.000000 -5.801888 -2.756582
8338 -179135.865604 0.000000 -5.318291 -2.272984
8274 -179135.950181 0.000000 -5.402868 -2.357561
864 -179134.290785 0.000000 -3.743471 -0.698165
