#ID      EIFS 	      EIPFS 	   FSbin        FSseg
547 -30878.106233 -0.000112 -4.221355 -2.411268
1405 -30878.144887 -0.000112 -4.260009 -2.449922
108 -30880.199721 -0.000112 -6.314842 -4.504756
563 -30878.574290 -0.000112 -4.689411 -2.879325
988 -30878.575601 -0.000112 -4.690723 -2.880636
1420 -30878.575722 -0.000112 -4.690843 -2.880757
113 -30878.573599 -0.000112 -4.688721 -2.878634
995 -30878.575372 -0.000112 -4.690493 -2.880407
1421 -30878.574212 -0.000112 -4.689333 -2.879247
549 -30879.429452 -0.000112 -5.544573 -3.734487
1430 -30879.429190 -0.000112 -5.544311 -3.734225
119 -30879.059648 -0.000112 -5.174769 -3.364683
121 -30879.768583 -0.000112 -5.883704 -4.073618
986 -30878.570846 -0.000112 -4.685968 -2.875881
556 -30878.570904 -0.000112 -4.686025 -2.875939
1422 -30879.467846 -0.000112 -5.582967 -3.772881
555 -30879.429397 -0.000112 -5.544518 -3.734432
987 -30879.429283 -0.000112 -5.544404 -3.734318
1433 -30878.574732 -0.000112 -4.689854 -2.879767
120 -30878.991811 -0.000112 -5.106933 -3.296846
552 -30878.575020 -0.000112 -4.690141 -2.880055
1424 -30878.134536 -0.000112 -4.249658 -2.439571
996 -30878.105913 -0.000112 -4.221034 -2.410948
569 -30878.104888 -0.000112 -4.220009 -2.409923
551 -30878.549182 -0.000112 -4.664303 -2.854217
984 -30878.549596 -0.000112 -4.664718 -2.854631
118 -30878.401477 -0.000112 -4.516598 -2.706512
553 -30878.577073 -0.000112 -4.692194 -2.882108
985 -30878.577909 -0.000112 -4.693030 -2.882944
1852 -30878.558565 -0.000112 -4.673686 -2.863600
122 -30878.597116 -0.000112 -4.712237 -2.902151
1432 -30878.574577 -0.000112 -4.689698 -2.879612
550 -30878.575283 -0.000112 -4.690404 -2.880318
116 -30878.569037 -0.000112 -4.684159 -2.874072
1434 -30878.576177 -0.000112 -4.691298 -2.881212
1000 -30878.577667 -0.000112 -4.692788 -2.882702
114 -30878.574064 -0.000112 -4.689185 -2.879099
1427 -30878.550141 -0.000112 -4.665263 -2.855176
1001 -30878.549455 -0.000112 -4.664576 -2.854490
568 -30878.548092 -0.000112 -4.663214 -2.853127
