#ID      EIGB 	      EIPGB 	   GBbin        GBseg
547 -30948.286081 -0.000112 -3.653865 -1.840265
1405 -30948.278410 -0.000112 -3.646193 -1.832593
108 -30948.288469 -0.000112 -3.656253 -1.842653
563 -30948.352120 -0.000112 -3.719903 -1.906303
988 -30948.353178 -0.000112 -3.720961 -1.907361
1420 -30948.355027 -0.000112 -3.722811 -1.909210
113 -30948.206915 -0.000112 -3.574699 -1.761098
995 -30948.159831 -0.000112 -3.527615 -1.714015
1421 -30948.135055 -0.000112 -3.502839 -1.689239
549 -30948.615863 -0.000112 -3.983646 -2.170046
1430 -30948.624876 -0.000112 -3.992660 -2.179059
119 -30948.650895 -0.000112 -4.018679 -2.205079
121 -30948.017694 -0.000112 -3.385478 -1.571877
986 -30948.052294 -0.000112 -3.420078 -1.606477
556 -30948.075966 -0.000112 -3.443750 -1.630149
1422 -30948.590306 -0.000112 -3.958090 -2.144489
555 -30948.565861 -0.000112 -3.933645 -2.120045
987 -30948.578506 -0.000112 -3.946290 -2.132689
1433 -30948.386953 -0.000112 -3.754737 -1.941137
120 -30948.405868 -0.000112 -3.773651 -1.960051
552 -30948.384136 -0.000112 -3.751919 -1.938319
1424 -30948.294334 -0.000112 -3.662117 -1.848517
996 -30948.300900 -0.000112 -3.668683 -1.855083
569 -30948.324179 -0.000112 -3.691963 -1.878362
551 -30947.950448 -0.000112 -3.318231 -1.504631
984 -30947.934398 -0.000112 -3.302181 -1.488581
118 -30947.917394 -0.000112 -3.285178 -1.471577
553 -30947.804711 -0.000112 -3.172494 -1.358894
985 -30947.805313 -0.000112 -3.173097 -1.359497
1852 -30947.805814 -0.000112 -3.173597 -1.359997
122 -30947.722503 -0.000112 -3.090287 -1.276687
1432 -30947.742514 -0.000112 -3.110298 -1.296697
550 -30947.744124 -0.000112 -3.111907 -1.298307
116 -30947.713837 -0.000112 -3.081621 -1.268020
1434 -30947.785184 -0.000112 -3.152968 -1.339368
1000 -30947.791808 -0.000112 -3.159592 -1.345991
114 -30947.831544 -0.000112 -3.199328 -1.385727
1427 -30948.016512 -0.000112 -3.384296 -1.570695
1001 -30948.035991 -0.000112 -3.403775 -1.590175
568 -30948.092601 -0.000112 -3.460385 -1.646784
