#ID      EIFS 	      EIPFS 	   FSbin        FSseg
2314 -966710.658277 0.000000 -4.013046 -0.978329
3146 -966710.658274 0.000000 -4.013043 -0.978327
3388 -966710.658206 0.000000 -4.012974 -0.978258
16669 -966710.658398 0.000000 -4.013167 -0.978450
16835 -966710.658274 0.000000 -4.013043 -0.978327
29865 -966710.658206 0.000000 -4.012974 -0.978258
30376 -966710.658398 0.000000 -4.013167 -0.978450
30584 -966710.658274 0.000000 -4.013043 -0.978327
43625 -966710.658205 0.000000 -4.012974 -0.978258
44172 -966710.658398 0.000000 -4.013166 -0.978450
3048 -966710.658996 0.000000 -4.013765 -0.979048
3311 -966710.657223 0.000000 -4.011992 -0.977275
16242 -966710.658995 0.000000 -4.013764 -0.979048
16866 -966710.658996 0.000000 -4.013765 -0.979048
16968 -966710.657223 0.000000 -4.011992 -0.977275
30182 -966710.658995 0.000000 -4.013764 -0.979048
30558 -966710.658996 0.000000 -4.013765 -0.979048
43345 -966710.657223 0.000000 -4.011992 -0.977275
43943 -966710.658995 0.000000 -4.013764 -0.979048
44098 -966710.658995 0.000000 -4.013764 -0.979048
2313 -966710.592380 0.000000 -3.947149 -0.912432
3099 -966710.592380 0.000000 -3.947149 -0.912432
3387 -966710.592489 0.000000 -3.947258 -0.912541
16309 -966710.592379 0.000000 -3.947148 -0.912431
16834 -966710.592380 0.000000 -3.947149 -0.912432
29791 -966710.592489 0.000000 -3.947258 -0.912541
30375 -966710.592865 0.000000 -3.947634 -0.912918
30573 -966710.592380 0.000000 -3.947149 -0.912432
43624 -966710.592489 0.000000 -3.947258 -0.912541
44145 -966710.592865 0.000000 -3.947634 -0.912918
2826 -966710.656583 0.000000 -4.011351 -0.976635
3258 -966710.656602 0.000000 -4.011371 -0.976654
3397 -966710.656544 0.000000 -4.011313 -0.976597
16567 -966710.656583 0.000000 -4.011351 -0.976635
16998 -966710.656602 0.000000 -4.011371 -0.976654
29691 -966710.656544 0.000000 -4.011313 -0.976597
30452 -966710.656582 0.000000 -4.011351 -0.976635
30057 -966710.656602 0.000000 -4.011371 -0.976654
43989 -966712.013604 0.000000 -5.368372 -2.333656
44122 -966710.656582 0.000000 -4.011351 -0.976635
2651 -966710.621833 0.000000 -3.976602 -0.941885
3314 -966710.621631 0.000000 -3.976400 -0.941684
16172 -966710.590176 0.000000 -3.944945 -0.910228
16867 -966710.590175 0.000000 -3.944944 -0.910227
16966 -966710.621631 0.000000 -3.976400 -0.941684
30185 -966710.590176 0.000000 -3.944945 -0.910228
30536 -966710.590175 0.000000 -3.944944 -0.910227
43348 -966710.621631 0.000000 -3.976400 -0.941684
43905 -966710.590176 0.000000 -3.944945 -0.910228
43623 -966710.590175 0.000000 -3.944943 -0.910227
2755 -966710.631595 0.000000 -3.986363 -0.951647
3257 -966710.631612 0.000000 -3.986380 -0.951664
3393 -966710.631517 0.000000 -3.986286 -0.951570
16566 -966710.631594 0.000000 -3.986363 -0.951647
16981 -966710.631612 0.000000 -3.986380 -0.951664
29690 -966710.631517 0.000000 -3.986286 -0.951570
30415 -966710.631594 0.000000 -3.986363 -0.951647
30299 -966710.631612 0.000000 -3.986380 -0.951664
43682 -966710.631517 0.000000 -3.986286 -0.951570
44121 -966710.631594 0.000000 -3.986363 -0.951647
3102 -966710.634810 0.000000 -3.989579 -0.954863
3373 -966710.635122 0.000000 -3.989891 -0.955174
16312 -966710.634807 0.000000 -3.989576 -0.954859
16804 -966710.634810 0.000000 -3.989579 -0.954863
16244 -966710.635122 0.000000 -3.989890 -0.955174
30022 -966710.634807 0.000000 -3.989576 -0.954859
