#ID      EIGB 	      EIPGB 	   GBbin        GBseg
2314 -967499.542699 0.000000 -3.597711 -0.563025
3146 -967499.542699 0.000000 -3.597710 -0.563025
3388 -967499.542699 0.000000 -3.597711 -0.563025
16669 -967499.542699 0.000000 -3.597710 -0.563025
16835 -967499.542699 0.000000 -3.597711 -0.563025
29865 -967499.542699 0.000000 -3.597711 -0.563025
30376 -967499.542699 0.000000 -3.597711 -0.563025
30584 -967499.542699 0.000000 -3.597710 -0.563025
43625 -967499.542699 0.000000 -3.597710 -0.563025
44172 -967499.542699 0.000000 -3.597710 -0.563025
3048 -967499.534518 0.000000 -3.589529 -0.554844
3311 -967499.534518 0.000000 -3.589529 -0.554844
16242 -967499.534518 0.000000 -3.589530 -0.554844
16866 -967499.534518 0.000000 -3.589530 -0.554844
16968 -967499.534518 0.000000 -3.589529 -0.554844
30182 -967499.534518 0.000000 -3.589530 -0.554844
30558 -967499.534518 0.000000 -3.589529 -0.554844
43345 -967499.534518 0.000000 -3.589529 -0.554844
43943 -967499.534518 0.000000 -3.589529 -0.554844
44098 -967499.534518 0.000000 -3.589530 -0.554844
2313 -967499.448645 0.000000 -3.503656 -0.468971
3099 -967499.448645 0.000000 -3.503657 -0.468971
3387 -967499.448644 0.000000 -3.503656 -0.468970
16309 -967499.448645 0.000000 -3.503657 -0.468971
16834 -967499.448645 0.000000 -3.503657 -0.468971
29791 -967499.448645 0.000000 -3.503657 -0.468971
30375 -967499.448645 0.000000 -3.503657 -0.468971
30573 -967499.448645 0.000000 -3.503657 -0.468971
43624 -967499.448645 0.000000 -3.503657 -0.468971
44145 -967499.448645 0.000000 -3.503657 -0.468971
2826 -967499.375316 0.000000 -3.430328 -0.395642
3258 -967499.375316 0.000000 -3.430327 -0.395642
3397 -967499.375316 0.000000 -3.430327 -0.395642
16567 -967499.375316 0.000000 -3.430328 -0.395642
16998 -967499.375316 0.000000 -3.430327 -0.395642
29691 -967499.375316 0.000000 -3.430328 -0.395642
30452 -967499.375316 0.000000 -3.430327 -0.395642
30057 -967499.375316 0.000000 -3.430328 -0.395642
43989 -967499.375316 0.000000 -3.430327 -0.395642
44122 -967499.375316 0.000000 -3.430328 -0.395642
2651 -967499.395393 0.000000 -3.450405 -0.415719
3314 -967499.395393 0.000000 -3.450405 -0.415719
16172 -967499.395394 0.000000 -3.450405 -0.415720
16867 -967499.395393 0.000000 -3.450405 -0.415719
16966 -967499.395394 0.000000 -3.450405 -0.415720
30185 -967499.395393 0.000000 -3.450405 -0.415719
30536 -967499.395394 0.000000 -3.450405 -0.415720
43348 -967499.395394 0.000000 -3.450405 -0.415720
43905 -967499.395394 0.000000 -3.450405 -0.415720
43623 -967499.395394 0.000000 -3.450405 -0.415720
2755 -967499.475673 0.000000 -3.530684 -0.495999
3257 -967499.475673 0.000000 -3.530685 -0.495999
3393 -967499.475673 0.000000 -3.530684 -0.495999
16566 -967499.475673 0.000000 -3.530684 -0.495999
16981 -967499.475673 0.000000 -3.530684 -0.495999
29690 -967499.475673 0.000000 -3.530685 -0.495999
30415 -967499.475673 0.000000 -3.530684 -0.495999
30299 -967499.475673 0.000000 -3.530685 -0.495999
43682 -967499.475673 0.000000 -3.530685 -0.495999
44121 -967499.475673 0.000000 -3.530685 -0.495999
3102 -967499.448162 0.000000 -3.503173 -0.468488
3373 -967499.448162 0.000000 -3.503173 -0.468488
16312 -967499.448162 0.000000 -3.503173 -0.468488
16804 -967499.448162 0.000000 -3.503173 -0.468488
16244 -967499.448162 0.000000 -3.503173 -0.468488
30022 -967499.448162 0.000000 -3.503173 -0.468488
30576 -967499.448162 0.000000 -3.503173 -0.468488
43558 -967499.448161 0.000000 -3.503173 -0.468487
44146 -967499.448161 0.000000 -3.503173 -0.468487
44205 -967499.448162 0.000000 -3.503173 -0.468488
2650 -967499.364688 0.000000 -3.419700 -0.385014
3287 -967499.364688 0.000000 -3.419700 -0.385014
16171 -967499.364688 0.000000 -3.419700 -0.385014
16614 -967499.364688 0.000000 -3.419700 -0.385014
16965 -967499.364688 0.000000 -3.419700 -0.385014
30122 -967499.364688 0.000000 -3.419700 -0.385014
30535 -967499.364688 0.000000 -3.419700 -0.385014
43274 -967499.364688 0.000000 -3.419700 -0.385014
43904 -967499.364688 0.000000 -3.419700 -0.385014
44213 -967499.364688 0.000000 -3.419700 -0.385014
2758 -967499.487714 0.000000 -3.542725 -0.508040
2961 -967499.487714 0.000000 -3.542725 -0.508040
3396 -967499.487714 0.000000 -3.542725 -0.508040
16510 -967499.487714 0.000000 -3.542725 -0.508040
16982 -967499.487714 0.000000 -3.542725 -0.508040
29655 -967499.487714 0.000000 -3.542725 -0.508040
30418 -967499.487714 0.000000 -3.542725 -0.508040
30607 -967499.487714 0.000000 -3.542725 -0.508040
43685 -967499.487714 0.000000 -3.542725 -0.508040
44099 -967499.487713 0.000000 -3.542724 -0.508039
3047 -967499.477599 0.000000 -3.532610 -0.497925
3372 -967499.477599 0.000000 -3.532610 -0.497925
16241 -967499.477599 0.000000 -3.532610 -0.497925
16803 -967499.477599 0.000000 -3.532610 -0.497925
16509 -967499.477599 0.000000 -3.532610 -0.497925
30021 -967499.477599 0.000000 -3.532610 -0.497925
30557 -967499.477599 0.000000 -3.532610 -0.497925
43557 -967499.477599 0.000000 -3.532610 -0.497925
43942 -967499.477599 0.000000 -3.532610 -0.497925
44204 -967499.477599 0.000000 -3.532610 -0.497925
2618 -967499.587126 0.000000 -3.642137 -0.607452
3290 -967499.587126 0.000000 -3.642138 -0.607452
2617 -967499.587126 0.000000 -3.642137 -0.607452
16617 -967499.587126 0.000000 -3.642137 -0.607452
16952 -967499.587126 0.000000 -3.642138 -0.607452
30125 -967499.587126 0.000000 -3.642138 -0.607452
30300 -967499.587126 0.000000 -3.642137 -0.607452
29994 -967499.587126 0.000000 -3.642138 -0.607452
43859 -967499.587126 0.000000 -3.642137 -0.607452
44214 -967499.587126 0.000000 -3.642137 -0.607452
4190 -967499.478516 0.000000 -3.533527 -0.498842
3759 -967499.478516 0.000000 -3.533527 -0.498842
3435 -967499.478516 0.000000 -3.533527 -0.498842
17458 -967499.478516 0.000000 -3.533527 -0.498842
17266 -967499.478516 0.000000 -3.533527 -0.498842
31507 -967499.478516 0.000000 -3.533527 -0.498842
30893 -967499.478516 0.000000 -3.533527 -0.498842
30616 -967499.478516 0.000000 -3.533527 -0.498842
44904 -967499.478516 0.000000 -3.533527 -0.498842
44314 -967499.478516 0.000000 -3.533527 -0.498842
3863 -967499.459531 0.000000 -3.514543 -0.479857
3534 -967499.459531 0.000000 -3.514542 -0.479857
17919 -967499.459531 0.000000 -3.514543 -0.479857
17181 -967499.459531 0.000000 -3.514543 -0.479857
17011 -967499.459531 0.000000 -3.514543 -0.479857
31106 -967499.459531 0.000000 -3.514543 -0.479857
30713 -967499.459531 0.000000 -3.514542 -0.479857
44819 -967499.459531 0.000000 -3.514543 -0.479857
44604 -967499.459531 0.000000 -3.514543 -0.479857
44224 -967499.459531 0.000000 -3.514543 -0.479857
4120 -967499.684170 0.000000 -3.739182 -0.704496
3581 -967499.684170 0.000000 -3.739182 -0.704496
3401 -967499.684171 0.000000 -3.739182 -0.704497
17538 -967499.684170 0.000000 -3.739182 -0.704496
17049 -967499.684170 0.000000 -3.739182 -0.704496
31226 -967499.684170 0.000000 -3.739182 -0.704496
30855 -967499.684170 0.000000 -3.739182 -0.704496
30620 -967499.684171 0.000000 -3.739182 -0.704497
44537 -967499.684170 0.000000 -3.739182 -0.704496
44383 -967499.684170 0.000000 -3.739182 -0.704496
3760 -967499.646490 0.000000 -3.701502 -0.666816
3449 -967499.646490 0.000000 -3.701502 -0.666816
17459 -967499.646490 0.000000 -3.701502 -0.666816
17274 -967499.646490 0.000000 -3.701502 -0.666816
31508 -967499.646490 0.000000 -3.701502 -0.666816
30939 -967499.646490 0.000000 -3.701502 -0.666816
30680 -967499.646490 0.000000 -3.701502 -0.666816
44953 -967499.646490 0.000000 -3.701502 -0.666816
44217 -967499.646490 0.000000 -3.701502 -0.666816
58682 -967499.646490 0.000000 -3.701501 -0.666816
3924 -967499.619657 0.000000 -3.674668 -0.639983
3717 -967499.619657 0.000000 -3.674668 -0.639983
17991 -967499.619657 0.000000 -3.674668 -0.639983
17346 -967499.619657 0.000000 -3.674668 -0.639983
125859 -967499.619657 0.000000 -3.674668 -0.639983
31383 -967499.619657 0.000000 -3.674668 -0.639983
30743 -967499.619657 0.000000 -3.674668 -0.639983
45095 -967499.619657 0.000000 -3.674668 -0.639983
44639 -967499.619657 0.000000 -3.674668 -0.639983
44273 -967499.619657 0.000000 -3.674668 -0.639983
4404 -967499.629602 0.000000 -3.684613 -0.649928
3621 -967499.629602 0.000000 -3.684613 -0.649928
112254 -967499.629602 0.000000 -3.684613 -0.649928
17581 -967499.629602 0.000000 -3.684613 -0.649928
17148 -967499.629602 0.000000 -3.684613 -0.649928
31298 -967499.629602 0.000000 -3.684613 -0.649928
31067 -967499.629602 0.000000 -3.684613 -0.649928
30626 -967499.629602 0.000000 -3.684613 -0.649928
44753 -967499.629602 0.000000 -3.684613 -0.649928
44390 -967499.629602 0.000000 -3.684613 -0.649928
4006 -967499.635295 0.000000 -3.690306 -0.655621
3469 -967499.635295 0.000000 -3.690307 -0.655621
17707 -967499.635295 0.000000 -3.690306 -0.655621
17303 -967499.635295 0.000000 -3.690306 -0.655621
17024 -967499.635295 0.000000 -3.690307 -0.655621
30992 -967499.635295 0.000000 -3.690306 -0.655621
30824 -967499.635295 0.000000 -3.690306 -0.655621
45024 -967499.635295 0.000000 -3.690306 -0.655621
44445 -967499.635295 0.000000 -3.690307 -0.655621
153059 -967499.635295 0.000000 -3.690307 -0.655621
3925 -967499.944459 0.000000 -3.999471 -0.964785
3728 -967499.944460 0.000000 -3.999471 -0.964786
3403 -967499.944459 0.000000 -3.999471 -0.964785
17401 -967499.944460 0.000000 -3.999471 -0.964786
