#ID      EIGB 	      EIPGB 	   GBbin        GBseg
285 -42092.865992 -0.000111 -3.341652 -1.525705
281 -42092.867953 -0.000111 -3.343612 -1.527665
1460 -42092.865383 -0.000111 -3.341043 -1.525095
1478 -42092.863469 -0.000111 -3.339128 -1.523181
259 -42092.857041 -0.000111 -3.332700 -1.516753
323 -42092.968115 -0.000111 -3.443775 -1.627828
307 -42092.828063 -0.000111 -3.303723 -1.487776
1528 -42092.800686 -0.000111 -3.276345 -1.460398
1491 -42092.777854 -0.000111 -3.253513 -1.437566
1480 -42092.780564 -0.000111 -3.256224 -1.440277
305 -42093.072812 -0.000111 -3.548471 -1.732524
298 -42093.044731 -0.000111 -3.520390 -1.704443
1505 -42093.044450 -0.000111 -3.520110 -1.704163
1481 -42093.046643 -0.000111 -3.522302 -1.706355
340 -42093.116512 -0.000111 -3.592171 -1.776224
318 -42093.063263 -0.000111 -3.538922 -1.722975
300 -42092.920438 -0.000111 -3.396097 -1.580150
1512 -42092.889935 -0.000111 -3.365594 -1.549647
1492 -42092.853364 -0.000111 -3.329024 -1.513077
346 -42092.762616 -0.000111 -3.238275 -1.422328
325 -42093.253291 -0.000111 -3.728951 -1.913003
302 -42093.262363 -0.000111 -3.738022 -1.922075
1513 -42093.267981 -0.000111 -3.743640 -1.927693
1490 -42093.270465 -0.000111 -3.746124 -1.930177
1482 -42093.295677 -0.000111 -3.771336 -1.955389
299 -42093.230862 -0.000111 -3.706522 -1.890575
1514 -42093.226745 -0.000111 -3.702404 -1.886457
309 -42093.236318 -0.000111 -3.711978 -1.896031
1487 -42093.216083 -0.000111 -3.691742 -1.875795
1484 -42092.729824 -0.000111 -3.205484 -1.389536
308 -42092.847123 -0.000111 -3.322782 -1.506835
1506 -42092.775868 -0.000111 -3.251527 -1.435580
1534 -42092.801783 -0.000111 -3.277442 -1.461495
349 -42092.557532 -0.000111 -3.033191 -1.217244
1493 -42092.623045 -0.000111 -3.098704 -1.282757
303 -42092.691529 -0.000111 -3.167188 -1.351241
1516 -42092.657367 -0.000111 -3.133026 -1.317079
1483 -42093.280338 -0.000111 -3.755997 -1.940050
328 -42092.775885 -0.000111 -3.251545 -1.435597
1529 -42093.274695 -0.000111 -3.750354 -1.934407
1494 -42093.278617 -0.000111 -3.754276 -1.938329
310 -42093.268602 -0.000111 -3.744262 -1.928315
326 -42093.257850 -0.000111 -3.733509 -1.917562
348 -42093.113416 -0.000111 -3.589076 -1.773129
342 -42092.825470 -0.000111 -3.301130 -1.485182
306 -42092.796994 -0.000111 -3.272654 -1.456706
297 -42092.813684 -0.000111 -3.289343 -1.473396
1511 -42092.824394 -0.000111 -3.300054 -1.484107
1486 -42092.832488 -0.000111 -3.308148 -1.492200
2664 -42092.885622 -0.000111 -3.361282 -1.545334
347 -42093.156436 -0.000111 -3.632095 -1.816148
327 -42093.055674 -0.000111 -3.531333 -1.715386
350 -42092.821956 -0.000111 -3.297615 -1.481668
