#ID      EIGB 	      EIPGB 	   GBbin        GBseg
5507 -122937.368637 0.000000 -3.789188 -0.756560
5613 -122937.372113 0.000000 -3.792664 -0.760036
2024 -122937.397570 0.000000 -3.818121 -0.785493
2004 -122937.397680 0.000000 -3.818231 -0.785604
2117 -122937.397732 0.000000 -3.818283 -0.785656
2087 -122937.397736 0.000000 -3.818288 -0.785660
3736 -122937.397488 0.000000 -3.818039 -0.785411
3857 -122937.397321 0.000000 -3.817872 -0.785245
3830 -122937.396700 0.000000 -3.817251 -0.784624
377 -122937.397227 0.000000 -3.817778 -0.785151
262 -122937.399623 0.000000 -3.820175 -0.787547
5482 -122937.390980 0.000000 -3.811531 -0.778904
281 -122937.395239 0.000000 -3.815790 -0.783163
5464 -122937.339403 0.000000 -3.759954 -0.727327
5577 -122937.336365 0.000000 -3.756916 -0.724288
376 -122937.148204 0.000000 -3.568755 -0.536128
2033 -122937.148414 0.000000 -3.568965 -0.536337
2003 -122937.148538 0.000000 -3.569089 -0.536462
2127 -122937.148578 0.000000 -3.569130 -0.536502
2048 -122937.148540 0.000000 -3.569091 -0.536464
3746 -122937.148448 0.000000 -3.568999 -0.536372
3856 -122937.148194 0.000000 -3.568745 -0.536118
3835 -122937.145903 0.000000 -3.566454 -0.533826
14277 -122937.149060 0.000000 -3.569611 -0.536984
280 -122937.148842 0.000000 -3.569393 -0.536766
5481 -122937.134512 0.000000 -3.555063 -0.522436
5576 -122937.089440 0.000000 -3.509991 -0.477364
5602 -122937.083082 0.000000 -3.503633 -0.471006
327 -122937.062548 0.000000 -3.483100 -0.450472
1983 -122937.062539 0.000000 -3.483090 -0.450463
2103 -122937.062495 0.000000 -3.483046 -0.450418
2072 -122937.062440 0.000000 -3.482991 -0.450363
2167 -122937.062387 0.000000 -3.482938 -0.450311
3712 -122937.062266 0.000000 -3.482817 -0.450190
3816 -122937.061643 0.000000 -3.482194 -0.449566
355 -122937.063147 0.000000 -3.483698 -0.451071
3900 -122937.062465 0.000000 -3.483016 -0.450389
248 -122937.066954 0.000000 -3.487505 -0.454877
5522 -122937.067200 0.000000 -3.487751 -0.455124
5455 -122937.087220 0.000000 -3.507771 -0.475143
5555 -122937.061323 0.000000 -3.481874 -0.449246
5565 -122937.156965 0.000000 -3.577516 -0.544889
5638 -122937.192410 0.000000 -3.612961 -0.580334
365 -122937.125991 0.000000 -3.546542 -0.513915
14311 -122937.124555 0.000000 -3.545106 -0.512479
1992 -122937.124425 0.000000 -3.544976 -0.512349
2102 -122937.124307 0.000000 -3.544858 -0.512230
2082 -122937.124217 0.000000 -3.544769 -0.512141
3723 -122937.124136 0.000000 -3.544687 -0.512060
3846 -122937.124148 0.000000 -3.544699 -0.512072
3815 -122937.123835 0.000000 -3.544386 -0.511759
3903 -122937.124142 0.000000 -3.544693 -0.512066
5454 -122937.099826 0.000000 -3.520377 -0.487750
247 -122937.136194 0.000000 -3.556745 -0.524117
5510 -122937.636965 0.000000 -4.057516 -1.024889
5541 -122937.327036 0.000000 -3.747587 -0.714960
5625 -122937.666203 0.000000 -4.086754 -1.054127
309 -122937.355688 0.000000 -3.776239 -0.743611
420 -122937.352442 0.000000 -3.772993 -0.740366
1970 -122937.352011 0.000000 -3.772562 -0.739935
2058 -122937.351948 0.000000 -3.772499 -0.739871
2153 -122937.351821 0.000000 -3.772372 -0.739745
3702 -122937.351718 0.000000 -3.772269 -0.739642
3795 -122937.351518 0.000000 -3.772070 -0.739442
3766 -122937.350317 0.000000 -3.770868 -0.738240
3883 -122937.348427 0.000000 -3.768978 -0.736351
232 -122937.358891 0.000000 -3.779442 -0.746815
341 -122937.857849 0.000000 -4.278400 -1.245773
318 -122937.846764 0.000000 -4.267315 -1.234687
419 -122937.845257 0.000000 -4.265808 -1.233181
15973 -122937.844745 0.000000 -4.265296 -1.232669
2057 -122937.844557 0.000000 -4.265108 -1.232480
2162 -122937.844488 0.000000 -4.265039 -1.232412
3701 -122937.844526 0.000000 -4.265077 -1.232449
3804 -122937.844759 0.000000 -4.265310 -1.232683
3889 -122937.845332 0.000000 -4.265883 -1.233255
3884 -122937.846602 0.000000 -4.267153 -1.234526
5540 -122937.853605 0.000000 -4.274156 -1.241528
5624 -122938.294645 0.000000 -4.715196 -1.682568
5517 -122938.297737 0.000000 -4.718288 -1.685661
2036 -122937.378265 0.000000 -3.798816 -0.766189
2014 -122937.378695 0.000000 -3.799246 -0.766619
2130 -122937.378784 0.000000 -3.799335 -0.766708
3780 -122937.378545 0.000000 -3.799096 -0.766469
3749 -122937.377892 0.000000 -3.798443 -0.765816
3870 -122937.376035 0.000000 -3.796587 -0.763959
388 -122937.377193 0.000000 -3.797744 -0.765117
269 -122937.375007 0.000000 -3.795558 -0.762931
294 -122937.367812 0.000000 -3.788363 -0.755736
5429 -122937.368206 0.000000 -3.788758 -0.756130
5495 -122937.334271 0.000000 -3.754822 -0.722195
5585 -122937.302907 0.000000 -3.723458 -0.690830
5605 -122937.277253 0.000000 -3.697804 -0.665177
5584 -122937.189154 0.000000 -3.609705 -0.577077
293 -122937.204044 0.000000 -3.624595 -0.591968
5616 -122937.194935 0.000000 -3.615486 -0.582858
409 -122937.211453 0.000000 -3.632004 -0.599376
387 -122937.213814 0.000000 -3.634365 -0.601738
2047 -122937.214743 0.000000 -3.635295 -0.602667
16024 -122937.215120 0.000000 -3.635672 -0.603044
2138 -122937.215191 0.000000 -3.635742 -0.603115
3779 -122937.214943 0.000000 -3.635494 -0.602867
3760 -122937.214236 0.000000 -3.634787 -0.602159
3869 -122937.212283 0.000000 -3.632834 -0.600207
5531 -122937.205379 0.000000 -3.625930 -0.593302
7223 -122936.819100 0.000000 -3.239651 -0.207024
379 -122936.833905 0.000000 -3.254456 -0.221829
391 -122936.835126 0.000000 -3.255677 -0.223050
427 -122936.767474 0.000000 -3.188025 -0.155398
2006 -122936.835619 0.000000 -3.256170 -0.223542
1976 -122936.767677 0.000000 -3.188228 -0.155601
2115 -122936.835784 0.000000 -3.256335 -0.223708
2071 -122936.767743 0.000000 -3.188295 -0.155667
15897 -122936.835759 0.000000 -3.256310 -0.223683
