#ID      EIFS 	      EIPFS 	   FSbin        FSseg
91 -25056.881360 0.000000 -4.879936 -1.765893
821 -25056.881360 0.000000 -4.879936 -1.765893
90 -25056.828175 0.000000 -4.826751 -1.712708
798 -25056.828175 0.000000 -4.826751 -1.712708
98 -25056.634927 0.000000 -4.633504 -1.519461
828 -25056.634927 0.000000 -4.633504 -1.519461
470 -25056.672433 0.000000 -4.671010 -1.556967
1157 -25056.672433 0.000000 -4.671010 -1.556967
2577 -25058.690057 0.000000 -6.688634 -3.574590
475 -25058.690057 0.000000 -6.688634 -3.574590
115 -25058.611195 0.000000 -6.609771 -3.495728
800 -25058.611195 0.000000 -6.609771 -3.495728
114 -25057.800373 0.000000 -5.798950 -2.684906
801 -25057.800373 0.000000 -5.798950 -2.684906
447 -25057.832971 0.000000 -5.831547 -2.717504
1178 -25057.832971 0.000000 -5.831547 -2.717504
113 -25059.176902 0.000000 -7.175478 -4.061435
799 -25059.176902 0.000000 -7.175478 -4.061435
453 -25057.755387 0.000000 -5.753963 -2.639920
1183 -25057.755387 0.000000 -5.753963 -2.639920
471 -25057.842138 0.000000 -5.840715 -2.726672
1156 -25057.842138 0.000000 -5.840715 -2.726672
469 -25057.370124 0.000000 -5.368701 -2.254658
1155 -25057.370124 0.000000 -5.368701 -2.254658
94 -25057.813895 0.000000 -5.812471 -2.698428
823 -25057.813895 0.000000 -5.812471 -2.698428
93 -25057.004478 0.000000 -5.003054 -1.889011
824 -25057.004478 0.000000 -5.003054 -1.889011
450 -25058.143903 0.000000 -6.142480 -3.028437
1179 -25058.143903 0.000000 -6.142480 -3.028437
120 -25056.706208 0.000000 -4.704785 -1.590742
806 -25056.706208 0.000000 -4.704785 -1.590742
477 -25058.087294 0.000000 -6.085870 -2.971827
1162 -25058.087294 0.000000 -6.085870 -2.971827
100 -25056.573591 0.000000 -4.572167 -1.458124
829 -25056.573591 0.000000 -4.572167 -1.458124
