#ID      EIFS 	      EIPFS 	   FSbin        FSseg
33958 -778073.288053 0.000000 -6.089904 -3.056646
33497 -778073.567967 0.000000 -6.369818 -3.336560
33280 -778072.296679 0.000000 -5.098530 -2.065272
28345 -778072.296728 0.000000 -5.098579 -2.065321
950 -778072.296752 0.000000 -5.098603 -2.065345
556 -778072.296754 0.000000 -5.098606 -2.065348
1172 -778072.296753 0.000000 -5.098604 -2.065346
829 -778072.296754 0.000000 -5.098605 -2.065347
1307 -778072.296754 0.000000 -5.098605 -2.065347
1063 -778072.296754 0.000000 -5.098605 -2.065347
1372 -778072.296754 0.000000 -5.098606 -2.065348
5939 -778072.296754 0.000000 -5.098606 -2.065348
6568 -778072.296754 0.000000 -5.098606 -2.065348
6207 -778072.296754 0.000000 -5.098606 -2.065348
6754 -778072.296755 0.000000 -5.098606 -2.065348
6469 -778072.296755 0.000000 -5.098606 -2.065348
6858 -778072.296755 0.000000 -5.098606 -2.065348
6680 -778072.296755 0.000000 -5.098606 -2.065348
6005 -778072.296755 0.000000 -5.098606 -2.065348
11564 -778072.296755 0.000000 -5.098606 -2.065348
12170 -778072.296755 0.000000 -5.098606 -2.065348
11849 -778072.296755 0.000000 -5.098606 -2.065348
12312 -778072.296755 0.000000 -5.098606 -2.065348
12093 -778072.296755 0.000000 -5.098606 -2.065348
12377 -778072.296755 0.000000 -5.098606 -2.065348
12265 -778072.296755 0.000000 -5.098606 -2.065348
11628 -778072.296755 0.000000 -5.098606 -2.065348
17208 -778072.296755 0.000000 -5.098606 -2.065348
104770 -778072.296755 0.000000 -5.098606 -2.065348
17478 -778072.296755 0.000000 -5.098606 -2.065348
16864 -778072.296755 0.000000 -5.098606 -2.065348
17694 -778072.296755 0.000000 -5.098606 -2.065348
17081 -778072.296755 0.000000 -5.098606 -2.065348
17826 -778072.296754 0.000000 -5.098606 -2.065348
22144 -778072.296754 0.000000 -5.098606 -2.065348
22849 -778072.296754 0.000000 -5.098605 -2.065347
22292 -778072.296754 0.000000 -5.098605 -2.065347
23105 -778072.296754 0.000000 -5.098605 -2.065347
22491 -778072.296754 0.000000 -5.098605 -2.065347
23284 -778072.296753 0.000000 -5.098605 -2.065347
22717 -778072.296753 0.000000 -5.098604 -2.065346
23379 -778072.296753 0.000000 -5.098604 -2.065346
27696 -778072.296752 0.000000 -5.098603 -2.065345
28483 -778072.296752 0.000000 -5.098603 -2.065345
27873 -778072.296750 0.000000 -5.098601 -2.065343
28704 -778072.296750 0.000000 -5.098602 -2.065344
28102 -778072.296744 0.000000 -5.098596 -2.065338
28841 -778072.296748 0.000000 -5.098600 -2.065342
33846 -778072.296763 0.000000 -5.098614 -2.065356
38873 -778072.296874 0.000000 -5.098726 -2.065468
39716 -778072.296788 0.000000 -5.098639 -2.065381
39119 -778072.296776 0.000000 -5.098627 -2.065369
39859 -778072.296755 0.000000 -5.098606 -2.065348
39381 -778072.296759 0.000000 -5.098611 -2.065353
39555 -778072.296751 0.000000 -5.098602 -2.065344
39612 -778072.296755 0.000000 -5.098607 -2.065349
34101 -778072.296858 0.000000 -5.098709 -2.065451
33976 -778072.294402 0.000000 -5.096253 -2.062995
39490 -778072.296888 0.000000 -5.098740 -2.065482
34287 -778072.296344 0.000000 -5.098195 -2.064937
34390 -778072.297040 0.000000 -5.098891 -2.065633
33957 -778072.046572 0.000000 -4.848424 -1.815166
33739 -778071.607560 0.000000 -4.409411 -1.376153
33960 -778072.023578 0.000000 -4.825430 -1.792172
33724 -778071.785963 0.000000 -4.587815 -1.554557
33470 -778071.480978 0.000000 -4.282829 -1.249571
33250 -778071.479990 0.000000 -4.281842 -1.248584
28338 -778071.480120 0.000000 -4.281971 -1.248713
28895 -778071.480181 0.000000 -4.282033 -1.248775
522 -778071.480175 0.000000 -4.282027 -1.248768
1142 -778071.480193 0.000000 -4.282044 -1.248786
806 -778071.480183 0.000000 -4.282034 -1.248776
1288 -778071.480192 0.000000 -4.282043 -1.248785
1052 -778071.480187 0.000000 -4.282038 -1.248780
1365 -778071.480191 0.000000 -4.282043 -1.248785
1235 -778071.480188 0.000000 -4.282040 -1.248782
6538 -778071.480191 0.000000 -4.282043 -1.248784
6173 -778071.480190 0.000000 -4.282041 -1.248783
6727 -778071.480191 0.000000 -4.282043 -1.248785
6446 -778071.480190 0.000000 -4.282042 -1.248784
6843 -778071.480192 0.000000 -4.282043 -1.248785
6669 -778071.480191 0.000000 -4.282042 -1.248784
6495 -778071.480191 0.000000 -4.282043 -1.248785
6811 -778071.480191 0.000000 -4.282042 -1.248784
12140 -778071.480192 0.000000 -4.282043 -1.248785
11818 -778071.480191 0.000000 -4.282043 -1.248785
99339 -778071.480192 0.000000 -4.282043 -1.248785
12074 -778071.480191 0.000000 -4.282043 -1.248784
99534 -778071.480189 0.000000 -4.282041 -1.248783
12258 -778071.480191 0.000000 -4.282043 -1.248785
11679 -778071.480191 0.000000 -4.282043 -1.248785
17175 -778071.480191 0.000000 -4.282042 -1.248784
16680 -778071.480191 0.000000 -4.282043 -1.248785
17448 -778071.480191 0.000000 -4.282042 -1.248784
16857 -778071.480191 0.000000 -4.282042 -1.248784
17676 -778071.480190 0.000000 -4.282042 -1.248784
17076 -778071.480190 0.000000 -4.282042 -1.248784
17819 -778071.480190 0.000000 -4.282041 -1.248783
17309 -778071.480190 0.000000 -4.282041 -1.248783
22816 -778071.480188 0.000000 -4.282040 -1.248782
22270 -778071.480189 0.000000 -4.282040 -1.248782
23078 -778071.480187 0.000000 -4.282038 -1.248780
22472 -778071.480188 0.000000 -4.282039 -1.248781
23269 -778071.480185 0.000000 -4.282036 -1.248778
