#ID      EIFS 	      EIPFS 	   FSbin        FSseg
83 -26263.504925 -0.000114 -4.118925 -2.325157
1199 -26263.505058 -0.000114 -4.119058 -2.325289
446 -26263.706987 -0.000114 -4.320987 -2.527218
1201 -26263.706539 -0.000114 -4.320539 -2.526770
814 -26265.660211 -0.000114 -6.274211 -4.480443
84 -26265.735814 -0.000114 -6.349814 -4.556046
460 -26265.732823 -0.000114 -6.346823 -4.553054
835 -26265.732574 -0.000114 -6.346574 -4.552805
68 -26265.732008 -0.000114 -6.346008 -4.552240
831 -26265.800799 -0.000114 -6.414799 -4.621030
447 -26265.800792 -0.000114 -6.414792 -4.621023
1182 -26265.800531 -0.000114 -6.414531 -4.620763
109 -26265.708653 -0.000114 -6.322653 -4.528885
97 -26265.713319 -0.000114 -6.327319 -4.533550
432 -26265.349535 -0.000114 -5.963535 -4.169767
488 -26265.982055 -0.000114 -6.596055 -4.802287
468 -26265.707205 -0.000114 -6.321205 -4.527437
462 -26265.712875 -0.000114 -6.326875 -4.533106
815 -26265.349700 -0.000114 -5.963700 -4.169932
848 -26265.982006 -0.000114 -6.596006 -4.802238
836 -26265.707207 -0.000114 -6.321207 -4.527439
1223 -26265.712892 -0.000114 -6.326892 -4.533124
4168 -26265.349486 -0.000114 -5.963486 -4.169718
1217 -26265.982217 -0.000114 -6.596217 -4.802449
1577 -26265.707168 -0.000114 -6.321168 -4.527400
1208 -26264.365872 -0.000114 -4.979872 -3.186103
470 -26264.365863 -0.000114 -4.979863 -3.186095
843 -26264.365858 -0.000114 -4.979858 -3.186090
115 -26264.322842 -0.000114 -4.936842 -3.143074
837 -26264.322021 -0.000114 -4.936021 -3.142253
465 -26264.322085 -0.000114 -4.936085 -3.142317
99 -26264.322502 -0.000114 -4.936502 -3.142734
867 -26264.342646 -0.000114 -4.956646 -3.162877
1210 -26265.771433 -0.000114 -6.385433 -4.591665
489 -26265.771387 -0.000114 -6.385387 -4.591619
1224 -26265.086718 -0.000114 -5.700718 -3.906950
508 -26265.086762 -0.000114 -5.700762 -3.906994
92 -26265.660179 -0.000114 -6.274179 -4.480411
1187 -26265.659922 -0.000114 -6.273922 -4.480154
1222 -26264.342438 -0.000114 -4.956438 -3.162669
95 -26264.342613 -0.000114 -4.956613 -3.162845
