#ID      EIFS 	      EIPFS 	   FSbin        FSseg
2221 -125982.137741 0.000000 -4.594128 -1.479890
5879 -125982.137741 0.000000 -4.594128 -1.479890
461 -125982.139198 0.000000 -4.595585 -1.481347
4122 -125982.139198 0.000000 -4.595585 -1.481347
444 -125982.444502 0.000000 -4.900888 -1.786651
4104 -125982.444502 0.000000 -4.900888 -1.786651
2331 -125982.270235 0.000000 -4.726622 -1.612384
5768 -125982.270235 0.000000 -4.726622 -1.612384
562 -125982.261329 0.000000 -4.717715 -1.603478
4000 -125982.261329 0.000000 -4.717715 -1.603478
555 -125982.384272 0.000000 -4.840659 -1.726421
3992 -125982.384272 0.000000 -4.840659 -1.726421
2231 -125982.268535 0.000000 -4.724922 -1.610684
5891 -125982.268535 0.000000 -4.724922 -1.610684
2356 -125982.236480 0.000000 -4.692866 -1.578629
5794 -125982.236480 0.000000 -4.692866 -1.578629
477 -125983.740628 0.000000 -6.197014 -3.082777
4136 -125983.740628 0.000000 -6.197014 -3.082777
451 -125983.766275 0.000000 -6.222662 -3.108424
4112 -125983.766275 0.000000 -6.222662 -3.108424
12905 -125984.249334 0.000000 -6.705721 -3.591483
2372 -125984.249334 0.000000 -6.705721 -3.591483
452 -125983.348961 0.000000 -5.805347 -2.691109
4111 -125983.348961 0.000000 -5.805347 -2.691109
2220 -125983.350841 0.000000 -5.807227 -2.692990
5880 -125983.350841 0.000000 -5.807227 -2.692990
558 -125984.166441 0.000000 -6.622827 -3.508590
3994 -125984.166441 0.000000 -6.622827 -3.508590
573 -125982.933304 0.000000 -5.389691 -2.275453
4011 -125982.933304 0.000000 -5.389691 -2.275453
2336 -125982.933041 0.000000 -5.389427 -2.275189
5772 -125982.933041 0.000000 -5.389427 -2.275189
557 -125983.362683 0.000000 -5.819070 -2.704832
3995 -125983.362683 0.000000 -5.819070 -2.704832
588 -125983.401281 0.000000 -5.857668 -2.743430
4024 -125983.401281 0.000000 -5.857668 -2.743430
2243 -125983.398864 0.000000 -5.855251 -2.741013
5903 -125983.398864 0.000000 -5.855251 -2.741013
2335 -125983.403641 0.000000 -5.860027 -2.745790
5773 -125983.403641 0.000000 -5.860027 -2.745790
556 -125984.730237 0.000000 -7.186624 -4.072386
3993 -125984.730237 0.000000 -7.186624 -4.072386
574 -125983.403309 0.000000 -5.859695 -2.745458
4010 -125983.403309 0.000000 -5.859695 -2.745458
2332 -125983.403036 0.000000 -5.859422 -2.745184
5770 -125983.403036 0.000000 -5.859422 -2.745184
2260 -125983.317841 0.000000 -5.774228 -2.659990
5919 -125983.317841 0.000000 -5.774228 -2.659990
564 -125982.932289 0.000000 -5.388675 -2.274437
4002 -125982.932289 0.000000 -5.388675 -2.274437
2333 -125982.932333 0.000000 -5.388720 -2.274482
5769 -125982.932333 0.000000 -5.388720 -2.274482
2357 -125983.404413 0.000000 -5.860800 -2.746562
5793 -125983.404413 0.000000 -5.860800 -2.746562
2345 -125982.932421 0.000000 -5.388808 -2.274570
5783 -125982.932421 0.000000 -5.388808 -2.274570
447 -125983.376449 0.000000 -5.832835 -2.718598
4106 -125983.376449 0.000000 -5.832835 -2.718598
476 -125983.352031 0.000000 -5.808418 -2.694180
4137 -125983.352031 0.000000 -5.808418 -2.694180
2225 -125983.352019 0.000000 -5.808406 -2.694168
5883 -125983.352019 0.000000 -5.808406 -2.694168
446 -125982.566981 0.000000 -5.023367 -1.909130
4107 -125982.566981 0.000000 -5.023367 -1.909130
464 -125983.741163 0.000000 -6.197550 -3.083312
4123 -125983.741163 0.000000 -6.197550 -3.083312
2224 -125983.741248 0.000000 -6.197634 -3.083397
5884 -125983.741248 0.000000 -6.197634 -3.083397
2246 -125983.706517 0.000000 -6.162903 -3.048666
5904 -125983.706517 0.000000 -6.162903 -3.048666
565 -125982.269835 0.000000 -4.726222 -1.611984
4001 -125982.269835 0.000000 -4.726222 -1.611984
589 -125982.275258 0.000000 -4.731644 -1.617407
4027 -125982.275258 0.000000 -4.731644 -1.617407
2346 -125982.274996 0.000000 -4.731382 -1.617144
5782 -125982.274996 0.000000 -4.731382 -1.617144
2374 -125983.649638 0.000000 -6.106024 -2.991787
5810 -125983.649638 0.000000 -6.106024 -2.991787
454 -125982.135945 0.000000 -4.592331 -1.478094
4113 -125982.135945 0.000000 -4.592331 -1.478094
495 -125982.136647 0.000000 -4.593034 -1.478796
4155 -125982.136647 0.000000 -4.593034 -1.478796
2234 -125982.136840 0.000000 -4.593226 -1.478989
5892 -125982.136840 0.000000 -4.593226 -1.478989
