#ID      EIGB 	      EIPGB 	   GBbin        GBseg
831 -373258.897911 0.000000 -3.783733 -0.698569
972 -373258.897911 0.000000 -3.783733 -0.698569
789 -373258.897911 0.000000 -3.783733 -0.698569
917 -373258.897911 0.000000 -3.783733 -0.698569
1055 -373258.897911 0.000000 -3.783733 -0.698569
1168 -373258.897911 0.000000 -3.783733 -0.698569
1275 -373258.897911 0.000000 -3.783733 -0.698569
1223 -373258.897911 0.000000 -3.783733 -0.698569
1295 -373258.897911 0.000000 -3.783733 -0.698569
6107 -373258.897911 0.000000 -3.783733 -0.698569
6217 -373258.897911 0.000000 -3.783733 -0.698569
6358 -373258.897911 0.000000 -3.783733 -0.698569
6171 -373258.897911 0.000000 -3.783733 -0.698569
6304 -373258.897911 0.000000 -3.783733 -0.698569
6440 -373258.897911 0.000000 -3.783733 -0.698569
6528 -373258.897911 0.000000 -3.783733 -0.698569
6387 -373258.897911 0.000000 -3.783733 -0.698569
11257 -373258.897911 0.000000 -3.783733 -0.698569
11344 -373258.897911 0.000000 -3.783733 -0.698569
11485 -373258.897911 0.000000 -3.783733 -0.698569
11595 -373258.897911 0.000000 -3.783733 -0.698569
11723 -373258.897911 0.000000 -3.783733 -0.698569
11555 -373258.897911 0.000000 -3.783733 -0.698569
11681 -373258.897911 0.000000 -3.783733 -0.698569
11785 -373258.897911 0.000000 -3.783733 -0.698569
11624 -373258.897911 0.000000 -3.783733 -0.698569
16675 -373258.897911 0.000000 -3.783733 -0.698569
16622 -373258.897911 0.000000 -3.783733 -0.698569
16730 -373258.897911 0.000000 -3.783733 -0.698569
16872 -373258.897911 0.000000 -3.783733 -0.698569
16969 -373258.897911 0.000000 -3.783733 -0.698569
17050 -373258.897911 0.000000 -3.783733 -0.698569
16938 -373258.897911 0.000000 -3.783733 -0.698569
17032 -373258.897911 0.000000 -3.783733 -0.698569
760 -373258.715435 0.000000 -3.601256 -0.516093
861 -373258.715435 0.000000 -3.601256 -0.516093
999 -373258.715435 0.000000 -3.601256 -0.516093
1112 -373258.715435 0.000000 -3.601256 -0.516093
1054 -373258.715435 0.000000 -3.601256 -0.516093
1195 -373258.715435 0.000000 -3.601256 -0.516093
1274 -373258.715435 0.000000 -3.601256 -0.516093
1001 -373258.715435 0.000000 -3.601256 -0.516093
1225 -373258.715435 0.000000 -3.601256 -0.516093
6017 -373258.715435 0.000000 -3.601256 -0.516093
6134 -373258.715435 0.000000 -3.601256 -0.516093
6248 -373258.715435 0.000000 -3.601256 -0.516093
6385 -373258.715435 0.000000 -3.601256 -0.516093
6324 -373258.715435 0.000000 -3.601256 -0.516093
6439 -373258.715435 0.000000 -3.601256 -0.516093
6540 -373258.715435 0.000000 -3.601256 -0.516093
6459 -373258.715435 0.000000 -3.601256 -0.516093
11429 -373258.715435 0.000000 -3.601256 -0.516093
11265 -373258.715435 0.000000 -3.601256 -0.516093
11375 -373258.715435 0.000000 -3.601256 -0.516093
11512 -373258.715435 0.000000 -3.601256 -0.516093
11626 -373258.715435 0.000000 -3.601256 -0.516093
11750 -373258.715435 0.000000 -3.601256 -0.516093
11699 -373258.715435 0.000000 -3.601256 -0.516093
11784 -373258.715435 0.000000 -3.601256 -0.516093
11514 -373258.715435 0.000000 -3.601256 -0.516093
16674 -373258.715435 0.000000 -3.601256 -0.516093
16816 -373258.715435 0.000000 -3.601256 -0.516093
16636 -373258.715435 0.000000 -3.601256 -0.516093
16761 -373258.715435 0.000000 -3.601256 -0.516093
16899 -373258.715435 0.000000 -3.601256 -0.516093
16999 -373258.715435 0.000000 -3.601256 -0.516093
17064 -373258.715435 0.000000 -3.601256 -0.516093
17036 -373258.715435 0.000000 -3.601256 -0.516093
759 -373258.553055 0.000000 -3.438876 -0.353713
889 -373258.553055 0.000000 -3.438876 -0.353713
998 -373258.553055 0.000000 -3.438876 -0.353713
1140 -373258.553055 0.000000 -3.438876 -0.353713
1232 -373258.553055 0.000000 -3.438876 -0.353713
1085 -373258.553055 0.000000 -3.438876 -0.353713
1214 -373258.553055 0.000000 -3.438876 -0.353713
1291 -373258.553055 0.000000 -3.438876 -0.353713
859 -373258.553055 0.000000 -3.438876 -0.353713
6192 -373258.553055 0.000000 -3.438876 -0.353713
6133 -373258.553055 0.000000 -3.438876 -0.353713
6276 -373258.553055 0.000000 -3.438876 -0.353713
6384 -373258.553055 0.000000 -3.438876 -0.353713
6505 -373258.553055 0.000000 -3.438876 -0.353713
6331 -373258.553055 0.000000 -3.438876 -0.353713
6460 -373258.553055 0.000000 -3.438876 -0.353713
6546 -373258.553055 0.000000 -3.438876 -0.353713
11319 -373258.553055 0.000000 -3.438876 -0.353713
