#ID      EIFS 	      EIPFS 	   FSbin        FSseg
32 -8575.915049 0.000000 -5.928894 -2.813840
31 -8574.393784 0.000000 -4.407629 -1.292575
403 -8574.848193 0.000000 -4.862038 -1.746985
39 -8575.778012 0.000000 -5.791857 -2.676804
406 -8574.928039 0.000000 -4.941884 -1.826831
40 -8575.779621 0.000000 -5.793466 -2.678412
34 -8575.081043 0.000000 -5.094888 -1.979835
400 -8574.834776 0.000000 -4.848621 -1.733568
411 -8574.400429 0.000000 -4.414274 -1.299221
33 -8575.914917 0.000000 -5.928762 -2.813709
